"Sgnyea","Ctnm_en","Ctnm_id","Cttyp_en","Prvcnm_id","Prvcnm_en","Eect01","Eect02","Eect03","Eect04","Eect05","Eect06","Eect08","Eect09","Eect10","Eect11","Eect12","Eect13"
"1999","Chenzhou(city)","431000","City (Sub-provincial level)","430000","Hunan (province)","450.0300","83.5500","5.0200","232.0000","28.6900","6.9997","2.9000","35.6000","61.6000","28.0000","203306.0000","7266.0000"
"1999","Yongzhou(city)","431100","City (Sub-provincial level)","430000","Hunan (province)","559.6100","80.2700","3.4300","251.0000","29.2400","13.1357","5.6000","31.4000","63.1000","27.0000","167846.0000","6251.0000"
"1999","Huaihua(city)","431200","City (Sub-provincial level)","430000","Hunan (province)","481.0300","89.7600","4.1300","174.0000","34.9600","9.3565","2.3000","37.4000","60.2000","27.0000","172707.0000","6498.0000"
"1999","Loudi(city)","431300","City (Sub-provincial level)","430000","Hunan (province)","396.0900","77.0300","5.1100","488.0000","27.5700","5.7340","1.7000","46.4000","51.9000","26.0000","183951.0000","6952.0000"
"1999","Guangzhou(city)","440100","City (Prefectural level)","440000","Guangdong (province)","685.0000","425.6300","6.2300","921.0000","182.3000","23.8497","0.9000","43.0000","56.1000","183.0000","3047594.0000","16671.0000"
"1999","Shaoguan(city)","440200","City (Sub-provincial level)","440000","Guangdong (province)","305.1000","107.9500","5.4900","166.0000","34.6300","8.7071","1.9000","49.9000","48.2000","34.0000","283877.0000","8243.0000"
"1999","Shenzhen","440300","City (Prefectural level)","440000","Guangdong (province)","119.8500","95.0500","9.6100","615.0000","93.1900","33.3962","1.0000","54.6000","44.3000","91.0000","1890338.0000","20714.0000"
"1999","Zhuhai","440400","City (Sub-provincial level)","440000","Guangdong (province)","71.4000","49.4400","9.9400","438.0000","28.0100","3.6200","5.0000","54.2000","40.8000","27.0000","416900.0000","15282.0000"
"1999","Shantou","440500","City (Sub-provincial level)","440000","Guangdong (province)","448.9400","149.1900","7.3400","2175.0000","209.7100","5.0637","34.9000","33.6000","31.4000","37.0000","361010.0000","9781.0000"
"1999","Foshan(city)","440600","City (Sub-provincial level)","440000","Guangdong (province)","329.2400","142.8300","8.4600","863.0000","51.1200","8.1935","1.0000","54.3000","44.7000","51.0000","599121.0000","11796.0000"
"1999","Jiangmen(city)","440700","City (Sub-provincial level)","440000","Guangdong (province)","379.8400","144.6000","5.7100","398.0000","40.4000","19.2671","0.9000","53.7000","45.3000","42.0000","363063.0000","8679.0000"
"1999","Zhan jiang(city)","440800","City (Sub-provincial level)","440000","Guangdong (province)","657.1400","158.9500","13.1900","527.0000","309.5300","6.5127","62.2000","16.1000","21.7000","46.0000","340343.0000","7370.0000"
"1999","Maoming(city)","440900","City (Sub-provincial level)","440000","Guangdong (province)","618.7300","120.7100","10.7000","540.0000","31.8800","9.8604","6.3000","36.7000","57.0000","31.0000","257278.0000","8236.0000"
"1999","Zhaoqing(city)","441200","City (Sub-provincial level)","440000","Guangdong (province)","381.2700","91.9800","8.4300","244.0000","199.1800","8.9826","46.2000","23.2000","30.6000","29.0000","236701.0000","8219.0000"
"1999","Huizhou(city)","441300","City (Sub-provincial level)","440000","Guangdong (province)","271.8200","94.1800","6.8300","257.0000","42.1400","8.2601","2.4000","59.8000","37.7000","41.0000","367557.0000","8882.0000"
"1999","Meizhou(city)","441400","City (Sub-provincial level)","440000","Guangdong (province)","476.1300","96.9100","7.0600","787.0000","25.5600","4.8576","2.1000","31.0000","66.9000","25.0000","191195.0000","7584.0000"
"1999","Shanwei(city)","441500","City (Sub-provincial level)","440000","Guangdong (province)","269.2600","66.0900","3.7900","301.0000","13.1900","6.3123","7.3000","27.2000","65.5000","12.0000","96764.0000","7785.0000"
"1999","Heyuan(city)","441600","City (Sub-provincial level)","440000","Guangdong (province)","314.6300","65.7600","6.9500","733.0000","149.0800","3.3018","48.3000","9.4000","42.2000","15.0000","100305.0000","6880.0000"
"1999","Yangjiang(city)","441700","City (Sub-provincial level)","440000","Guangdong (province)","247.8700","67.5200","8.4500","612.0000","17.1200","4.5014","5.4000","38.7000","56.0000","17.0000","134133.0000","7776.0000"
"1999","Qingyuan(city)","441800","City (Sub-provincial level)","440000","Guangdong (province)","377.6800","75.8900","7.0400","511.0000","22.0800","5.4943","4.4000","35.2000","60.4000","22.0000","164943.0000","7647.0000"
"1999","Dongguan(city)","441900","City (Sub-provincial level)","440000","Guangdong (province)","150.8200","38.7300","10.1600","199.0000","92.1800","4.6367","22.6000","44.3000","33.2000","16.0000","204551.0000","12480.0000"
"1999","Zhongshan(city) ","442000","City (Sub-provincial level)","440000","Guangdong (province)","132.0000","40.4100","10.9200","317.0000","110.6100","8.8692","20.0000","41.6000","38.4000","15.0000","191102.0000","12606.0000"
"1999","Chaozhou(city)","445100","City (Sub-provincial level)","440000","Guangdong (province)","242.4500","62.3100","18.2300","197.0000","13.1200","1.7640","0.7000","40.5000","58.8000","13.0000","91741.0000","6898.0000"
"1999","Jieyang(city)","445200","City (Sub-provincial level)","440000","Guangdong (province)","568.8700","103.5400","9.7100","1086.0000","270.6200","4.2101","40.4000","30.1000","29.6000","21.0000","137903.0000","6685.0000"
"1999","Yunfu(city)","445300","City (Sub-provincial level)","440000","Guangdong (province)","250.8500","78.7600","10.6600","322.0000","14.6400","8.0403","1.0000","44.9000","54.1000","14.0000","109421.0000","7641.0000"
"1999","Nanning(city)","450100","City (Sub-provincial level)","450000","Guangxi Zhuang Autonomous Region","285.9000","116.2000","5.7900","285.0000","45.9700","6.0269","6.5000","35.5000","58.0000","45.0000","371809.0000","8246.0000"
"1999","Liuzhou(city)","450200","City (Sub-provincial level)","450000","Guangxi Zhuang Autonomous Region","180.4000","91.1000","6.0300","341.0000","36.5300","5.5564","3.4000","54.3000","42.3000","36.0000","301652.0000","8461.0000"
"1999","Guilin(city)","450300","City (Sub-provincial level)","450000","Guangxi Zhuang Autonomous Region","479.2000","100.5000","3.0200","172.0000","34.5600","9.9967","2.7000","35.2000","62.0000","34.0000","237047.0000","6972.0000"
"1999","Wuzhou(city)","450400","City (Sub-provincial level)","450000","Guangxi Zhuang Autonomous Region","279.9000","55.1000","8.6800","222.0000","18.1000","2.7119","2.5000","36.5000","61.0000","17.0000","101383.0000","5857.0000"
"1999","Beihai(city)","450500","City (Sub-provincial level)","450000","Guangxi Zhuang Autonomous Region","139.5000","38.3000","7.4000","418.0000","11.2700","3.6441","6.2000","27.4000","66.4000","11.0000","76114.0000","6888.0000"
"1999","Fangchenggang(city)","450600","City (Sub-provincial level)","450000","Guangxi Zhuang Autonomous Region","77.1000","18.0000","7.7900","125.0000","6.3000","1.9298","13.7000","18.3000","68.1000","6.0000","40221.0000","6748.0000"
"1999","Qinzhou(city)","450700","City (Sub-provincial level)","450000","Guangxi Zhuang Autonomous Region","314.8000","33.0000","10.2500","290.0000","12.2200","1.6708","6.0000","23.9000","70.1000","11.0000","67390.0000","5964.0000"
"1999","Guigang(city)","450800","City (Sub-provincial level)","450000","Guangxi Zhuang Autonomous Region","445.8000","50.0000","9.7400","421.0000","15.3600","4.4747","4.0000","23.2000","72.7000","14.0000","78061.0000","5540.0000"
"1999","Yulin(city)","450900","City (Sub-provincial level)","450000","Guangxi Zhuang Autonomous Region","563.3000","66.4000","12.6000","439.0000","25.6900","9.0981","3.9000","25.8000","70.3000","23.0000","137100.0000","5945.0000"
"1999","Haikou(city)","460100","City (Sub-provincial level)","460000","Hainan (province)","54.3800","45.4300","","2304.0000","36.3900","4.6640","7.9000","20.0000","72.1000","19.0000","198138.0000","10423.0000"
"1999","Sanya(city)","460200","City (Sub-provincial level)","460000","Hainan (province)","46.2200","16.8200","","241.0000","22.5200","2.1109","48.5000","7.9000","43.5000","6.0000","48868.0000","7933.0000"
"1999","Chongqing","500000","Municipality","500000","Chongqing (city)","3072.3400","635.1600","3.2700","373.0000","226.2100","40.2400","1.6000","46.7000","51.7000","224.0000","1606804.0000","7182.0000"
"1999","Chengdu(city)","510100","City (Prefectural level)","510000","Sichuan (province)","1003.6000","336.2000","2.3000","810.0000","134.0100","44.1000","0.6000","48.1000","51.4000","133.0000","1200671.0000","9035.0000"
"1999","Zigong(city)","510300","City (Sub-provincial level)","510000","Sichuan (province)","314.8000","70.6000","2.5000","720.0000","23.2300","3.3859","1.4000","50.2000","48.4000","23.0000","142761.0000","6202.0000"
"1999","Panzhihua(city)","510400","City (Sub-provincial level)","510000","Sichuan (province)","101.8000","54.2000","8.0000","137.0000","24.3400","2.0300","0.6000","76.0000","23.4000","24.0000","206683.0000","8562.0000"
"1999","Luzhou(city)","510500","City (Sub-provincial level)","510000","Sichuan (province)","461.5000","68.7000","4.1000","377.0000","23.9600","6.0643","1.8000","42.4000","55.7000","23.0000","161988.0000","6994.0000"
"1999","Deyang(city)","510600","City (Sub-provincial level)","510000","Sichuan (province)","375.8000","70.2000","2.6000","631.0000","27.7400","2.4500","1.0000","55.8000","43.2000","27.0000","217549.0000","8051.0000"
"1999","Mianyang(city)","510700","City (Sub-provincial level)","510000","Sichuan (province)","520.2000","100.9000","2.7000","257.0000","36.5100","7.4231","1.7000","47.1000","51.2000","41.0000","248814.0000","6054.0000"
"1999","Guangyuan(city)","510800","City (Sub-provincial level)","510000","Sichuan (province)","301.4000","52.8000","4.6000","185.0000","17.5000","5.5175","2.6000","41.0000","56.3000","17.0000","96008.0000","5644.0000"
"1999","Suining(city)","510900","City (Sub-provincial level)","510000","Sichuan (province)","374.0000","56.0000","2.6000","706.0000","16.0100","5.8981","3.4000","40.7000","55.9000","15.0000","87592.0000","5680.0000"
"1999","Neijiang(city)","511000","City (Sub-provincial level)","510000","Sichuan (province)","418.6000","71.6000","3.6000","777.0000","21.6100","3.5528","1.7000","45.0000","53.3000","21.0000","126011.0000","5864.0000"
"1999","Leshan(city)","511100","City (Sub-provincial level)","510000","Sichuan (province)","345.1000","79.5000","2.9000","269.0000","33.8100","4.2200","1.5000","50.3000","48.2000","26.0000","170986.0000","6526.0000"
"1999","Nanchong(city)","511300","City (Sub-provincial level)","510000","Sichuan (province)","709.9000","94.2000","1.0000","568.0000","39.6400","9.4600","2.3000","34.8000","62.9000","31.0000","169894.0000","5416.0000"
"1999","Yibin(city) ","511500","City (Sub-provincial level)","510000","Sichuan (province)","504.1000","80.0000","4.5000","379.0000","34.1800","8.4200","1.6000","49.3000","49.2000","33.0000","193495.0000","5778.0000"
"1999","Guang'an(city) ","511600","City (Sub-provincial level)","510000","Sichuan (province)","430.4000","47.5000","5.1000","678.0000","15.7900","5.2300","3.7000","34.5000","61.7000","16.0000","94199.0000","6000.0000"
"1999","Dazhou(city)","511700","City (Sub-provincial level)","510000","Sichuan (province)","615.7000","87.5000","3.1000","371.0000","29.2300","4.3800","4.0000","35.0000","61.0000","29.0000","166269.0000","5787.0000"
"1999","Guiyang(city)","520100","City (Sub-provincial level)","520000","Guizhou (province)","","","","400.0000","56.0700","15.5115","0.6000","54.0000","45.4000","55.0000","419681.0000","7592.0000"
"1999","Liupanshui(city)","520200","City (Sub-provincial level)","520000","Guizhou (province)","","","","276.0000","17.6300","3.7356","1.5000","60.6000","37.9000","17.0000","116276.0000","6880.0000"
"1999","Zunyi(city)","520300","City (Sub-provincial level)","520000","Guizhou (province)","","","","223.0000","31.7500","13.7620","1.9000","37.8000","60.3000","27.0000","165216.0000","6061.0000"
"1999","Kunming(city)","530100","City (Sub-provincial level)","530000","Yunnan (province)","473.4000","182.9000","10.2000","224.0000","89.7500","8.7969","1.4000","45.3000","53.2000","88.0000","842321.0000","9560.0000"
"1999","Qujing(city)","530300","City (Sub-provincial level)","530000","Yunnan (province)","535.2000","63.1000","11.0500","185.0000","28.4000","5.0442","2.7000","38.7000","58.6000","28.0000","223418.0000","8086.0000"
"1999","Yuxi(city)","530400","City (Sub-provincial level)","530000","Yunnan (province)","199.1000","32.8000","10.6000","130.0000","16.8400","4.6886","6.2000","34.4000","59.4000","16.0000","154805.0000","9761.0000"
"1999","Xi'an(city)","610100","City (Prefectural level)","610000","Shaanxi (province)","674.4977","276.1365","","676.0000","115.8800","27.4200","0.8000","46.0000","53.2000","114.0000","885169.0000","7764.0000"
"1999","Tongchuan(city)","610200","City (Sub-provincial level)","610000","Shaanxi (province)","82.4646","37.7930","","213.0000","13.3000","4.4000","0.8000","69.7000","29.5000","13.0000","84686.0000","6555.0000"
"1999","Baoji(city)","610300","City (Sub-provincial level)","610000","Shaanxi (province)","356.7177","80.7074","","196.0000","37.7800","12.0160","1.8000","53.2000","45.0000","37.0000","254378.0000","6920.0000"
"1999","Xianyang(city)","610400","City (Sub-provincial level)","610000","Shaanxi (province)","479.5469","91.3057","","458.0000","40.8300","27.4645","1.8000","51.2000","47.0000","40.0000","247820.0000","6245.0000"
"1999","Weinan(city)","610500","City (Sub-provincial level)","610000","Shaanxi (province)","521.9942","88.2490","","397.0000","35.5500","7.9980","2.9000","45.6000","51.5000","34.0000","190526.0000","5532.0000"
"1999","Yanan(city)","610600","City (Sub-provincial level)","610000","Shaanxi (province)","193.8756","39.7797","","52.0000","18.2800","6.5063","4.6000","27.8000","67.6000","17.0000","107045.0000","6159.0000"
"1999","Hanzhong(city)","610700","City (Sub-provincial level)","610000","Shaanxi (province)","364.8967","65.2362","","134.0000","27.5100","9.0036","2.5000","44.2000","53.3000","30.0000","164801.0000","5450.0000"
"1999","Yulin city","610800","City (Sub-provincial level)","610000","Shaanxi (province)","317.7383","41.7226","","76.0000","19.9200","5.0000","4.2000","22.3000","73.5000","18.0000","106428.0000","5867.0000"
"1999","Lanzhou(city)","620100","City (Sub-provincial level)","620000","Gansu (province)","290.9000","158.3800","5.2700","220.0000","64.8600","14.0011","0.8000","54.1000","45.0000","66.0000","550890.0000","8368.0000"
"1999","Jiayuguan(city)","620200","City (Sub-provincial level)","620000","Gansu (province)","14.5500","12.1200","7.4500","50.0000","8.0100","0.9511","11.1000","62.5000","26.3000","6.0000","51041.0000","9263.0000"
"1999","Jinchang(city)","620300","City (Sub-provincial level)","620000","Gansu (province)","44.6900","19.4100","8.7200","50.0000","9.1800","2.4500","6.3000","69.2000","24.5000","9.0000","85400.0000","9919.0000"
"1999","Baiyin(city)","620400","City (Sub-provincial level)","620000","Gansu (province)","173.5500","35.5100","9.7000","81.0000","17.1000","4.2381","2.9000","62.4000","34.7000","17.0000","115232.0000","6938.0000"
"1999","Tianshui(city)","620500","City (Sub-provincial level)","620000","Gansu (province)","332.7500","42.6300","9.9400","232.0000","19.0200","5.8500","4.7000","41.9000","53.4000","19.0000","106377.0000","5661.0000"
"1999","Xining(city)","630100","City (Sub-provincial level)","630000","Qinghai (province)","113.9847","70.0140","","388.0000","26.6400","6.2937","1.2000","50.0000","48.8000","27.0000","219251.0000","8058.0000"
