"Sgnyea","Ctnm_en","Ctnm_id","Cttyp_en","Prvcnm_id","Prvcnm_en.x","Gdpct01","Gdpct02","Gdpct03","Gdpct04","GDP_PerCapita","GDPYoY","GDP_PrimInd","GDP_SecInd","GDP_TerInd","Prvcnm_en.y","Pi0101","rel_cpi_2010","city_rgdp","city_rgdppc"
2020,"Nanjing(city)",320100,"City (Prefectural level)",320000,"Jiangsu (province)",14818,2,35.2,62.8,159322,4.6,2968000,52143500,93068000,"Jiangsu",160.261402543679,129.215901106528,11467.6288855377,123299.066628535
2020,"Wuxi(city)",320200,"City (Sub-provincial level)",320000,"Jiangsu (province)",12370.5,1,46.5,52.5,165851,3.7,1281000,57511900,64911900,"Jiangsu",160.261402543679,129.215901106528,9573.51215606314,128351.850337111
2020,"Xuzhou(city)",320300,"City (Sub-provincial level)",320000,"Jiangsu (province)",7319.77,9.8,40.1,50.1,80673,3.4,7186800,29316100,36694800,"Jiangsu",160.261402543679,129.215901106528,5664.75947411877,62432.7186585895
2020,"Changzhou(city)",320400,"City (Sub-provincial level)",320000,"Jiangsu (province)",7805.32,2.1,46.3,51.6,147939,4.5,1643000,36161500,40248700,"Jiangsu",160.261402543679,129.215901106528,6040.52592069542,114489.779302035
2020,"Suzhou(city)",320500,"City (Sub-provincial level)",320000,"Jiangsu (province)",20170.5,1,46.5,52.5,158466,3.4,1964000,93855800,105885000,"Jiangsu",160.261402543679,129.215901106528,15609.9209364109,122636.60945982
2020,"Nantong(city)",320600,"City (Sub-provincial level)",320000,"Jiangsu (province)",10036.31,4.6,47.5,47.9,129900,4.7,4587000,47658500,48117600,"Jiangsu",160.261402543679,129.215901106528,7767.08587260159,100529.423149638
2020,"Lianyungang(city)",320700,"City (Sub-provincial level)",320000,"Jiangsu (province)",3277.07,11.8,41.9,46.3,71303,3.1,3861000,13723500,15186200,"Jiangsu",160.261402543679,129.215901106528,2536.11975920697,55181.2891365563
2020,"Huaian(city)",320800,"City (Sub-provincial level)",320000,"Jiangsu (province)",4025.37,10.2,40.5,49.3,87507,3.2,4097000,16309800,19846900,"Jiangsu",160.261402543679,129.215901106528,3115.22805283957,67721.5414284481
2020,"Yancheng(city)",320900,"City (Sub-provincial level)",320000,"Jiangsu (province)",5953.38,11.1,40,48.9,88731,3.5,6612000,23793800,29127900,"Jiangsu",160.261402543679,129.215901106528,4607.31221855731,68668.7932678257
2020,"Yangzhou(city)",321000,"City (Sub-provincial level)",320000,"Jiangsu (province)",6048.33,5.1,46.1,48.9,132784,3.5,3071000,27863500,29548800,"Jiangsu",160.261402543679,129.215901106528,4680.79388697962,102761.346601244
2020,"Zhenjiang(city)",321100,"City (Sub-provincial level)",320000,"Jiangsu (province)",4220.09,3.5,47.1,49.3,131580,3.5,1495000,19886300,20819600,"Jiangsu",160.261402543679,129.215901106528,3265.92158075102,101829.572733098
2020,"Taizhou city",321200,"City (Sub-provincial level)",320000,"Jiangsu (province)",5312.77,5.8,47.8,46.4,117542,3.6,3071000,25411000,24645700,"Jiangsu",160.261402543679,129.215901106528,4111.54506102159,90965.584725595
2020,"Suqian(city)",321300,"City (Sub-provincial level)",320000,"Jiangsu (province)",3262.37,10.5,41.9,47.6,65503,4.5,3414000,13673500,15536300,"Jiangsu",160.261402543679,129.215901106528,2524.7434503517,50692.6774793746
2020,"Hohhot(city)",150100,"City (Sub-provincial level)",150000,"Inner Mongolia Autonomous Region",2800.68,4.5,29.1,66.4,81656,0.2,1264600,8157300,18584900,"Inner Mongolia",160.300671621407,126.14905917938,2220.13546372749,64729.7732786794
2020,"Baotou(city)",150200,"City (Sub-provincial level)",150000,"Inner Mongolia Autonomous Region",2787.36,3.8,41.4,54.9,102949,3,1052300,11529800,15291500,"Inner Mongolia",160.300671621407,126.14905917938,2209.57652647766,81609.0113312772
2020,"Hulunbeier(city)",150700,"City (Sub-provincial level)",150000,"Inner Mongolia Autonomous Region",1172.2,24.8,27.9,47.3,51958,-3.3,2905700,3266700,5549600,"Inner Mongolia",160.300671621407,126.14905917938,929.218186505193,41187.7824043993
2020,"Xinganmeng",152200,"City (Sub-provincial level)",150000,"Inner Mongolia Autonomous Region",547.92,34.5,24.2,41.3,38469,3.5,1890200,1327500,2261500,"Inner Mongolia",160.300671621407,126.14905917938,434.343310655115,30494.8766564309
2020,"Tongliao(city)",150500,"City (Sub-provincial level)",150000,"Inner Mongolia Autonomous Region",1276.64,23.9,29,47.1,44259,-0.9,3046200,3701200,6019100,"Inner Mongolia",160.300671621407,126.14905917938,1012.00913292953,35084.684965478
2020,"Chifeng(city)",150400,"City (Sub-provincial level)",150000,"Inner Mongolia Autonomous Region",1763.6,19.6,31.2,49.2,43595,1.4,3464400,5499600,8672000,"Inner Mongolia",160.300671621407,126.14905917938,1398.02865869353,34558.3235290001
2020,"Xilin Gol League",152500,"City (Sub-provincial level)",150000,"Inner Mongolia Autonomous Region",839.84,16.1,42.6,41.3,76097,3.4,1349000,3579900,3469500,"Inner Mongolia",160.300671621407,126.14905917938,665.752091583792,60323.0816741901
2020,"Wulanchabu(city)",150900,"City (Sub-provincial level)",150000,"Inner Mongolia Autonomous Region",826.89,16.7,40.3,42.9,47837,2.4,1382400,3335300,3551200,"Inner Mongolia",160.300671621407,126.14905917938,655.486458146459,37921.0121036077
2020,"Ordos(city)",150600,"City (Sub-provincial level)",150000,"Inner Mongolia Autonomous Region",3533.66,3.8,56.8,39.4,164387,-2.9,1356600,20055100,13924800,"Inner Mongolia",160.300671621407,126.14905917938,2801.17824341063,130311.713039609
2020,"Bayannao’er(city)",150800,"City (Sub-provincial level)",150000,"Inner Mongolia Autonomous Region",874,25.3,29.4,45.3,56614,-1.5,2214500,2566500,3959000,"Inner Mongolia",160.300671621407,126.14905917938,692.831167894164,44878.6541637988
2020,"Wuhai(city)",150300,"City (Sub-provincial level)",150000,"Inner Mongolia Autonomous Region",563.14,1.1,64.5,34.5,101238,2.9,59700,3631300,1940400,"Inner Mongolia",160.300671621407,126.14905917938,446.408402617757,80252.6793767384
2020,"Alashan League",152900,"City (Sub-provincial level)",150000,"Inner Mongolia Autonomous Region",304.75,5.8,57,37.2,116608,3.8,176800,1735600,1135200,"Inner Mongolia",160.300671621407,126.14905917938,241.579288805202,92436.678290392
2020,"Jinan(city)",370100,"City (Prefectural level)",370000,"Shandong (province)",10140.91,3.6,34.8,61.6,110681,4.9,3616600,35306700,62485800,"Shandong",157.141792588729,127.342787704632,7963.47416511845,86915.7978987562
2020,"Qingdao(city)",370200,"City (Prefectural level)",370000,"Shandong (province)",12400.56,3.4,35.2,61.4,123828,3.7,4254100,43615600,76135900,"Shandong",157.141792588729,127.342787704632,9737.93665390988,97239.9004545241
2020,"Zibo(city)",370300,"City (Sub-provincial level)",370000,"Shandong (province)",3673.54,4.3,48.4,47.3,78089,2.5,1571800,17771500,17392100,"Shandong",157.141792588729,127.342787704632,2884.76486671603,61321.886702469
2020,"Zaozhuang(city)",370400,"City (Sub-provincial level)",370000,"Shandong (province)",1733.25,9.6,40.6,49.8,44928,3,1656900,7041200,8634400,"Shandong",157.141792588729,127.342787704632,1361.09003991669,35281.1500437773
2020,"Dongying(city)",370500,"City (Sub-provincial level)",370000,"Shandong (province)",2981.19,5.3,56.3,38.4,136330,3.8,1565600,16785300,11461000,"Shandong",157.141792588729,127.342787704632,2341.07486865671,107057.496115299
2020,"Yantai(city)",370600,"City (Sub-provincial level)",370000,"Shandong (province)",7816.42,7.3,40.8,51.9,110225,3.6,5727400,31923900,40512900,"Shandong",157.141792588729,127.342787704632,6138.09399094511,86557.7093032264
2020,"Weifang(city)",370700,"City (Sub-provincial level)",370000,"Shandong (province)",5872.17,9.1,39.3,51.6,62524,3.6,5356400,23081000,30284400,"Shandong",157.141792588729,127.342787704632,4611.30944739512,49098.9722519839
2020,"Ji’ning(city)",370800,"City (Sub-provincial level)",370000,"Shandong (province)",4494.31,11.7,39.2,49.1,53764,3.6,5256100,17616800,22070100,"Shandong",157.141792588729,127.342787704632,3529.30078020942,42219.9018641748
2020,"Tai’an(city)",370900,"City (Sub-provincial level)",370000,"Shandong (province)",2766.46,10.8,39.1,50.1,50444,3.5,2996600,10803800,13864200,"Shandong",157.141792588729,127.342787704632,2172.45126313453,39612.7655984754
2020,"Weihai(city)",371000,"City (Sub-provincial level)",370000,"Shandong (province)",3017.79,10,38.5,51.5,104065,3,3016600,11622700,15538600,"Shandong",157.141792588729,127.342787704632,2369.81619014002,81720.3721355432
2020,"Rizhao(city)",371100,"City (Sub-provincial level)",370000,"Shandong (province)",2006.43,8.5,42.1,49.4,67720,3.8,1713300,8442000,9909000,"Shandong",157.141792588729,127.342787704632,1575.61337879131,53179.297564205
2020,"Linyi(city)",371300,"City (Sub-provincial level)",370000,"Shandong (province)",4805.25,9.2,36.5,54.3,43850,3.9,4409200,17564300,26079000,"Shandong",157.141792588729,127.342787704632,3773.47636769634,34434.6160394328
2020,"Dezhou(city)",371400,"City (Sub-provincial level)",370000,"Shandong (province)",3078.99,10.6,40.2,49.2,54691,3.6,3270100,12358700,15161100,"Shandong",157.141792588729,127.342787704632,2417.87544901375,42947.8582853505
2020,"Liaocheng(city)",371500,"City (Sub-provincial level)",370000,"Shandong (province)",2316.84,14.4,34.3,51.3,38901,2.8,3332600,7955900,11879900,"Shandong",157.141792588729,127.342787704632,1819.37276681413,30548.2553831237
2020,"Binzhou(city)",371600,"City (Sub-provincial level)",370000,"Shandong (province)",2508.11,9.7,40.7,49.6,63915,3.7,2431500,10215600,12434100,"Shandong",157.141792588729,127.342787704632,1969.5736564347,50191.2995247513
2020,"Heze(city)",371700,"City (Sub-provincial level)",370000,"Shandong (province)",3483.11,9.9,40.2,49.9,39718,3.9,3459900,13996300,17374900,"Shandong",157.141792588729,127.342787704632,2735.22361398195,31189.8307834479
2020,"Urumqi(city)",650100,"City (Sub-provincial level)",650000,"Xinjiang Uygur Autonomous Region",3337.32,0.8,27.2,72,NA,0.3,270491,9078929,24023780,"Xinjiang",166.279884384349,128.342266274751,2600.32808899882,NA
2020,"Karamay(city)",650200,"City (Sub-provincial level)",650000,"Xinjiang Uygur Autonomous Region",886.8972,2,67.4,30.6,NA,2.3,173057,5980058,2715857,"Xinjiang",166.279884384349,128.342266274751,691.040625775893,NA
2020,"Turpan Prefecture",652100,"City (Sub-provincial level)",650000,"Xinjiang Uygur Autonomous Region",373.4134,16.1,43.8,40.1,NA,3,602253,1636232,1495649,"Xinjiang",166.279884384349,128.342266274751,290.951228179663,NA
2020,"Kumul Prefecture",652200,"City (Sub-provincial level)",650000,"Xinjiang Uygur Autonomous Region",607.9111,7.4,58,34.6,NA,4.7,449099,3526025,2103987,"Xinjiang",166.279884384349,128.342266274751,473.663990550553,NA
2020,"Changji Hui Autonomous Prefecture",652300,"City (Sub-provincial level)",650000,"Xinjiang Uygur Autonomous Region",1387.2484,17.5,41.9,40.6,NA,5.3,2424544,5812820,5635120,"Xinjiang",166.279884384349,128.342266274751,1080.89754082278,NA
2020,"Yili Kazakstan Autonomous Prefecture",654000,"City (Sub-provincial level)",650000,"Xinjiang Uygur Autonomous Region",1266.0074,18,25.6,56.4,NA,5.2,2274641,3242163,7143270,"Xinjiang",166.279884384349,128.342266274751,986.430609920644,NA
2020,"Tacheng Prefecture",654200,"City (Sub-provincial level)",650000,"Xinjiang Uygur Autonomous Region",737.5736,40.2,19.6,40.2,NA,4.3,2966445,1445098,2964193,"Xinjiang",166.279884384349,128.342266274751,574.692672498885,NA
2020,"Altay Prefeture",654300,"City (Sub-provincial level)",650000,"Xinjiang Uygur Autonomous Region",334.5322,17.5,33.1,49.4,NA,2.3,584094,1106798,1654430,"Xinjiang",166.279884384349,128.342266274751,260.656297968002,NA
2020,"Bortala Mongol Autonomous Prefecture",652700,"City (Sub-provincial level)",650000,"Xinjiang Uygur Autonomous Region",377.1371,21.8,26.9,51.3,NA,5.7,822460,1013136,1935775,"Xinjiang",166.279884384349,128.342266274751,293.852610637744,NA
2020,"Bayinguoleng Inner Mongolia Autonomous Prefecture",652800,"City (Sub-provincial level)",650000,"Xinjiang Uygur Autonomous Region",1106.2937,16.2,49.4,34.4,NA,3.1,1789746,5469871,3803320,"Xinjiang",166.279884384349,128.342266274751,861.987038339876,NA
2020,"Aksu Prefecture",652900,"City (Sub-provincial level)",650000,"Xinjiang Uygur Autonomous Region",1315.0464,23.8,29.8,46.4,NA,5.9,3133693,3923438,6093333,"Xinjiang",166.279884384349,128.342266274751,1024.64015804801,NA
2020,"Kizilsu Kirgiz Autonomous Prefecture",653000,"City (Sub-provincial level)",650000,"Xinjiang Uygur Autonomous Region",169.2389,10.6,28.8,60.6,NA,4.1,179771,487891,1024727,"Xinjiang",166.279884384349,128.342266274751,131.865288741044,NA
2020,"Kashi Prefecture",653100,"City (Sub-provincial level)",650000,"Xinjiang Uygur Autonomous Region",1130.217,28.7,18.8,52.5,NA,4.8,3244949,2122684,5934537,"Xinjiang",166.279884384349,128.342266274751,880.627273310315,NA
2020,"Hotan Prefecture",653200,"City (Sub-provincial level)",650000,"Xinjiang Uygur Autonomous Region",406.3223,18.8,14.5,66.7,NA,5.4,764942,590167,2708114,"Xinjiang",166.279884384349,128.342266274751,316.592742043498,NA
2020,"Taiyuan(city)",140100,"City (Sub-provincial level)",140000,"Shanxi (province)",4153.251,0.77,36.21,63.01,78734,2.6,322364,15041892,26168254,"Shanxi",162.457209285004,125.030586668164,3321.78798058661,62971.7912217456
2020,"Datong (city)",140200,"City (Sub-provincial level)",140000,"Shanxi (province)",1369.9125,5.11,37.01,57.88,43982,4.3,704240,5067396,7927489,"Shanxi",162.457209285004,125.030586668164,1095.66189882464,35176.9924240457
2020,"Yangquan(city)",140300,"City (Sub-provincial level)",140000,"Shanxi (province)",742.2446,1.35,45.01,53.5,56245,3.6,104670,3344379,3973397,"Shanxi",162.457209285004,125.030586668164,593.650417693348,44984.9924717032
2020,"Changzhi(city)",140400,"City (Sub-provincial level)",140000,"Shanxi (province)",1711.6354,3.62,52.51,43.87,53778,5.1,616556,8985050,7514748,"Shanxi",162.457209285004,125.030586668164,1368.97334133346,43011.8752803494
2020,"Jincheng(city)",140500,"City (Sub-provincial level)",140000,"Shanxi (province)",1425.7166,4,53.51,42.5,64955,6.1,565267,7629340,6062559,"Shanxi",162.457209285004,125.030586668164,1140.29425758347,51951.2878655788
2020,"Shuozhou(city)",140600,"City (Sub-provincial level)",140000,"Shanxi (province)",1100.4929,5.82,40,54.18,68889,4.1,640584,4404054,5960291,"Shanxi",162.457209285004,125.030586668164,880.178946069212,55097.7179550744
2020,"Jinzhong(city)",140700,"City (Sub-provincial level)",140000,"Shanxi (province)",1468.766,7.56,45.47,46.97,43485,1.5,1109261,6680039,6898360,"Shanxi",162.457209285004,125.030586668164,1174.72535252367,34779.4896903194
2020,"Yuncheng(city)",140800,"City (Sub-provincial level)",140000,"Shanxi (province)",1643.6485,16.3,34.13,49.57,34383,5.2,2679317,5609688,8147480,"Shanxi",162.457209285004,125.030586668164,1314.5971268313,27499.6710135047
2020,"Xinzhou(city)",140900,"City (Sub-provincial level)",140000,"Shanxi (province)",1034.5625,8.12,43.38,48.5,38290,4,842244,4485043,5018338,"Shanxi",162.457209285004,125.030586668164,827.447529096034,30624.5063870836
2020,"Linfen(city)",141000,"City (Sub-provincial level)",140000,"Shanxi (province)",1505.1595,7.51,42.92,49.57,37762,3.7,1133846,6455871,7461878,"Shanxi",162.457209285004,125.030586668164,1203.83303006867,30202.2097202677
2020,"Lvliang(city)",141100,"City (Sub-provincial level)",140000,"Shanxi (province)",1538.039,4.88,59.56,35.57,45153,2.7,748449,9161744,5470197,"Shanxi",162.457209285004,125.030586668164,1230.13019532733,36113.5632513968
2020,"Hangzhou(city)",330100,"City (Prefectural level)",330000,"Zhejiang (province)",16106,2.02,29.93,68.04,136617,3.9,3260000,48210000,109590000,"Zhejiang",154.631121263868,127.725849646923,12609.8202082996,106961.12053876
2020,"Ningbo(city)",330200,"City (Prefectural level)",330000,"Zhejiang (province)",12409,2.73,45.89,51.38,132614,3.3,3390000,56940000,63760000,"Zhejiang",154.631121263868,127.725849646923,9715.33956070965,103827.064268188
2020,"Wenzhou(city)",330300,"City (Sub-provincial level)",330000,"Zhejiang (province)",6871,2.33,41.25,56.43,71766,3.4,1600000,28340000,38770000,"Zhejiang",154.631121263868,127.725849646923,5379.4905408684,56187.5299310088
2020,"Jiaxing(city)",330400,"City (Sub-provincial level)",330000,"Zhejiang (province)",5510,2.25,51.92,45.83,102541,3.45,1240000,28610000,25250000,"Zhejiang",154.631121263868,127.725849646923,4313.92706741157,80282.1044318421
2020,"Huzhou(city)",330500,"City (Sub-provincial level)",330000,"Zhejiang (province)",3201,4.37,49.61,46.02,95579,3.26,1400000,15880000,14730000,"Zhejiang",154.631121263868,127.725849646923,2506.14891883565,74831.3675455772
2020,"Shaoxing(city)",330600,"City (Sub-provincial level)",330000,"Zhejiang (province)",6001,3.65,45.19,51.16,113746,3.26,2190000,27120000,30700000,"Zhejiang",154.631121263868,127.725849646923,4698.34416180342,89054.8000380756
2020,"Jinhua(city)",330700,"City (Sub-provincial level)",330000,"Zhejiang (province)",4704,3.34,38.56,58.1,67329,2.76,1570000,18140000,27330000,"Zhejiang",154.631121263868,127.725849646923,3682.88800818585,52713.6833977774
2020,"Quzhou(city)",330800,"City (Sub-provincial level)",330000,"Zhejiang (province)",1639,5.61,40.27,54.12,72192,3.5,920000,6600000,8870000,"Zhejiang",154.631121263868,127.725849646923,1283.21714400863,56521.0567786889
2020,"Zhoushan(city)",330900,"City (Sub-provincial level)",330000,"Zhejiang (province)",1512,10.12,39.02,50.86,130130,12.01,1530000,5900000,7690000,"Zhejiang",154.631121263868,127.725849646923,1183.78543120259,101882.273916927
2020,"Taizhou(city)",331000,"City (Sub-provincial level)",330000,"Zhejiang (province)",5263,5.61,43.66,50.73,79889,3.38,2950000,22980000,26700000,"Zhejiang",154.631121263868,127.725849646923,4120.54412990691,62547.2449162328
2020,"Lishui(city)",331100,"City (Sub-provincial level)",330000,"Zhejiang (province)",1540,6.82,36.04,57.14,61811,3.35,1050000,5550000,8800000,"Zhejiang",154.631121263868,127.725849646923,1205.70738363227,48393.4929153859
2020,"Changsha(city)",430100,"City (Sub-provincial level)",430000,"Hunan (province)",12142.52,3.49,39.03,57.48,123296.8116,4,4234600,47392700,69797900,"Hunan",162.419681268874,126.419874099292,9604.91385275633,97529.6111299407
2020,"Zhuzhou(city)",430200,"City (Sub-provincial level)",430000,"Hunan (province)",3105.8,8.24,46.27,45.49,79599.1312,4.1,2556800,14374800,14126300,"Hunan",162.419681268874,126.419874099292,2456.73397646375,62964.0962444574
2020,"Xiangtan(city)",430300,"City (Sub-provincial level)",430000,"Hunan (province)",2343.15,7.21,50.15,42.64,85911.4358,3.8,1691500,11747800,9992100,"Hunan",162.419681268874,126.419874099292,1853.46648752368,67957.2230332423
2020,"Hengyang(city)",430400,"City (Sub-provincial level)",430000,"Hunan (province)",3508.5,12.6,33.03,54.37,52550.0037,4,4416700,11593200,19075000,"Hunan",162.419681268874,126.419874099292,2775.27566373336,41567.8342304996
2020,"Shaoyang(city)",430500,"City (Sub-provincial level)",430000,"Hunan (province)",2250.81,17.77,31.05,51.18,34063.426,3.9,3997800,6986200,11524100,"Hunan",162.419681268874,126.419874099292,1780.42417462952,26944.6764147591
