province,province_id,city,city_id,year,agriculture_population,urban_population,total_population
广东省,440000,东莞市,441900,2019,100049.75294117647,8035669.721568628,8564849.866666667
广东省,440000,佛山市,440600,2019,50229.933333333334,6437677.65490196,7475875.945098039
广东省,440000,广州市,440100,2019,380617.9411764706,1.1013978039215688E7,1.3265505666666662E7
广东省,440000,河源市,441600,2019,295420.2392156863,662122.0,3067547.7843137253
广东省,440000,惠州市,441300,2019,646432.5098039217,2338065.454901961,4809010.2862745095
广东省,440000,江门市,440700,2019,903284.5960784315,2192786.474509804,4639536.9215686275
广东省,440000,揭阳市,445200,2019,631060.9960784314,3813837.725490196,6122478.250980393
广东省,440000,茂名市,440900,2019,1549839.317647059,1642669.9960784314,6078751.113725491
广东省,440000,梅州市,441400,2019,197652.6862745098,1094324.9098039216,4423711.11372549
广东省,440000,清远市,441800,2019,473690.1725490196,907341.2823529411,3862467.3764705877
广东省,440000,汕头市,440500,2019,127430.52156862748,4928526.756862745,5627180.639215687
广东省,440000,汕尾市,441500,2019,677425.6549019607,1107892.6980392158,3064183.11372549
广东省,440000,韶关市,440200,2019,430597.73725490196,1048942.1215686274,2947074.192156864
广东省,440000,深圳市,440300,2019,99336.72941176471,1.0173823380392157E7,1.0734380839215685E7
广东省,440000,阳江市,441700,2019,727106.8156862746,738835.1372549019,2532591.568627451
广东省,440000,云浮市,445300,2019,446297.27058823535,546735.8196078432,2469657.576470588
广东省,440000,湛江市,440800,2019,3018798.717647059,2307788.145098039,7284337.878431373
广东省,440000,肇庆市,441200,2019,412820.4509803921,1265612.8196078432,4075272.5176470587
广东省,440000,中山市,442000,2019,73299.2431372549,2608224.949019608,3254605.8156862743
广东省,440000,珠海市,440400,2019,32059.11764705882,1148817.5843137256,1654759.8117647057
贵州省,520000,安顺市,520400,2019,1387703.4392156866,351960.3294117647,2385683.0627450985
贵州省,520000,毕节市,520500,2019,3776990.3019607845,224731.0,6834759.399999999
贵州省,520000,贵阳市,520100,2019,576601.6705882353,2362848.0666666664,4506992.65490196
贵州省,520000,六盘水市,520200,2019,600325.1254901962,616237.0,2963896.7960784314
贵州省,520000,铜仁市,520600,2019,291146.0901960784,181441.92941176472,3218246.619607843
贵州省,520000,遵义市,520300,2019,1645153.2274509806,682513.9137254902,6386598.792156864
海南省,460000,儋州市,460400,2019,136330.68627450982,143865.0,973268.5607843134
海南省,460000,海口市,460100,2019,122612.31764705882,1417243.6274509805,2123892.5176470596
海南省,460000,三沙市,460300,2019,0.0,0.0,2165.921568627451
海南省,460000,三亚市,460200,2019,109502.18823529412,464496.0,714819.3254901961
河北省,130000,保定市,130600,2019,7192661.470588234,4375376.898039216,1.1639219266666662E7
河北省,130000,沧州市,130900,2019,5771006.341176472,1632475.8235294118,7435536.090196077
河北省,130000,承德市,130800,2019,2445654.7725490197,690312.0,3614632.1176470593
河北省,130000,邯郸市,130400,2019,5798358.0784313725,3736912.074509804,9550696.250980392
河北省,130000,衡水市,131100,2019,3575097.0745098037,959905.2549019608,4537998.329411766
河北省,130000,廊坊市,131000,2019,3272806.176470588,1280219.7725490197,4553087.949019608
河北省,130000,秦皇岛市,130300,2019,1648782.1725490196,1422565.1921568627,3113607.364705882
河北省,130000,石家庄市,130100,2019,5248077.88627451,5286229.737254903,1.0603184478431372E7
河北省,130000,唐山市,130200,2019,4440414.658823529,3403761.941176471,7883190.945098039
河北省,130000,邢台市,130500,2019,5494083.31764706,1899973.2392156862,7404622.878431371
河北省,130000,张家口市,130700,2019,3306554.537254902,1198850.0,4525912.878431373
河南省,410000,安阳市,410500,2019,3211690.48627451,2143358.4549019607,5415968.701960786
河南省,410000,鹤壁市,410600,2019,1028392.6823529413,615033.4274509804,1646079.7019607837
河南省,410000,焦作市,410800,2019,1978848.8705882358,1609762.2666666666,3667472.7176470594
河南省,410000,开封市,410200,2019,3673357.8549019615,1182737.1215686274,4886968.352941176
河南省,410000,洛阳市,410300,2019,3500685.137254902,2646982.462745098,6867918.694117648
河南省,410000,漯河市,411100,2019,1755564.7490196086,860771.9764705882,2656624.7254901966
河南省,410000,南阳市,411300,2019,8270601.933333334,1715294.6352941177,1.073386907058824E7
河南省,410000,平顶山市,410400,2019,3376497.290196078,1505773.768627451,5101484.239215685
河南省,410000,濮阳市,410900,2019,2775174.2901960774,988071.0392156863,3766845.662745098
河南省,410000,三门峡市,411200,2019,1240438.0431372551,712048.0117647059,2340795.345098039
河南省,410000,商丘市,411400,2019,6482437.101960782,1096113.2117647058,7681357.784313726
河南省,410000,新乡市,410700,2019,4007076.392156863,1892594.3019607845,5937711.74117647
河南省,410000,信阳市,411500,2019,4641107.650980392,968704.2666666666,6366308.494117647
河南省,410000,许昌市,411000,2019,3148898.439215686,1111495.6078431373,4441543.752941176
河南省,410000,郑州市,410100,2019,3687788.717647059,5033553.564705882,8983254.301960783
河南省,410000,周口市,411600,2019,7888659.600000001,1250735.1098039215,9324328.709803922
河南省,410000,驻马店市,411700,2019,6292049.670588237,1173690.568627451,7538452.294117649
黑龙江省,230000,大庆市,230600,2019,1695440.549019608,1307490.4039215688,3020731.5764705883
黑龙江省,230000,哈尔滨市,230100,2019,5349143.109803922,5560603.0,1.1084853937254902E7
黑龙江省,230000,鹤岗市,230400,2019,388566.4666666667,687746.9254901962,1104728.6549019606
黑龙江省,230000,黑河市,231100,2019,1143583.6196078428,496844.76470588235,1744497.2313725485
黑龙江省,230000,鸡西市,230300,2019,926389.3137254902,899756.0,1939385.3490196078
黑龙江省,230000,佳木斯市,230800,2019,1664605.4980392158,937009.5411764706,2672276.1647058823
黑龙江省,230000,牡丹江市,231000,2019,1309155.6705882354,1394145.8509803922,2917880.3333333335
黑龙江省,230000,七台河市,230900,2019,363474.9843137255,573788.0,953541.7529411765
黑龙江省,230000,齐齐哈尔市,230200,2019,3724371.713725491,1855595.780392157,5592973.003921571
黑龙江省,230000,双鸭山市,230500,2019,881917.0901960784,571943.4,1521692.0235294115
黑龙江省,230000,绥化市,231200,2019,4384362.447058823,1228426.2470588235,5656166.549019607
黑龙江省,230000,伊春市,230700,2019,243400.50196078434,682617.7882352942,1195968.9137254902
湖北省,420000,鄂州市,420700,2019,252521.67843137254,418117.1176470588,1079800.2117647058
湖北省,420000,黄冈市,421100,2019,2933206.2745098043,909064.0039215686,6438345.074509804
湖北省,420000,黄石市,420200,2019,396075.3176470588,968734.5921568627,2544459.270588236
湖北省,420000,荆门市,420800,2019,1861547.9647058826,590198.9529411765,2996650.803921568
湖北省,420000,荆州市,421000,2019,3380545.6980392155,1326902.937254902,5948501.760784313
湖北省,420000,十堰市,420300,2019,327114.8549019608,990642.5411764706,3484953.3568627452
湖北省,420000,随州市,421300,2019,1248468.6392156861,392655.0,2256887.584313724
湖北省,420000,武汉市,420100,2019,1156522.5725490197,7576409.376470587,1.0189292992156863E7
湖北省,420000,咸宁市,421200,2019,600610.6117647059,531537.2862745099,2567836.9254901954
湖北省,420000,襄阳市,420600,2019,3319062.509803922,1363910.1333333333,5722899.568627451
湖北省,420000,孝感市,420900,2019,3398438.490196079,828218.7882352942,5023025.043137255
湖北省,420000,宜昌市,420500,2019,826849.862745098,1170759.7294117648,4217710.7764705885
湖南省,430000,常德市,430700,2019,2422601.615686274,979895.0,5955872.835294118
湖南省,430000,郴州市,431000,2019,547654.968627451,681932.0,4780346.05882353
湖南省,430000,衡阳市,430400,2019,2766505.2941176468,1150781.5215686276,7435329.101960783
湖南省,430000,怀化市,431200,2019,346390.6470588235,1030830.8549019608,4935272.760784314
湖南省,430000,娄底市,431300,2019,1564843.0666666667,750616.3647058825,3948740.513725491
湖南省,430000,邵阳市,430500,2019,3454355.7294117645,1093707.749019608,7362568.474509803
湖南省,430000,湘潭市,430300,2019,604749.0078431373,654125.7019607843,2850291.247058823
湖南省,430000,益阳市,430900,2019,1498366.6235294116,682050.1411764707,4505608.415686276
湖南省,430000,永州市,431100,2019,1422749.666666667,528911.9411764706,5422291.603921568
湖南省,430000,岳阳市,430600,2019,2122979.603921569,1044550.1176470589,5721048.254901962
湖南省,430000,张家界市,430800,2019,18922.576470588236,105273.0,1539486.2039215688
湖南省,430000,长沙市,430100,2019,555185.2039215688,3493836.0,7337932.8627451
湖南省,430000,株洲市,430200,2019,334797.7176470588,1297133.0,4034744.7019607844
吉林省,220000,白城市,220800,2019,1478475.9568627453,638128.7215686275,2119230.1019607843
吉林省,220000,白山市,220600,2019,263334.0078431372,617425.1372549019,1345273.737254902
吉林省,220000,吉林市,220200,2019,2817829.870588235,1580684.9882352941,4613050.529411765
吉林省,220000,辽源市,220400,2019,693154.0666666664,518800.4666666667,1222536.0823529407
吉林省,220000,四平市,220300,2019,1662904.7999999998,719351.9686274509,2387002.352941177
吉林省,220000,松原市,220700,2019,2319114.3215686274,678256.2549019608,3000191.513725491
吉林省,220000,通化市,220500,2019,1257208.9921568625,860922.9333333333,2416334.650980392
吉林省,220000,长春市,220100,2019,4814735.619607843,4306233.066666666,9133150.207843136
江苏省,320000,常州市,320400,2019,664915.5254901961,3163108.0941176475,4776393.701960784
江苏省,320000,淮安市,320800,2019,3232966.066666666,1530356.5607843138,5029011.494117646
江苏省,320000,连云港市,320700,2019,3128929.9960784316,1261200.9411764706,4592406.219607844
江苏省,320000,南京市,320100,2019,1089613.262745098,6091453.109803922,8339111.0784313725
江苏省,320000,南通市,320600,2019,4266041.011764706,2390485.4196078433,7591830.725490196
江苏省,320000,苏州市,320500,2019,1178963.8274509804,8181063.3803921575,1.0857312211764708E7
江苏省,320000,宿迁市,321300,2019,3551535.498039216,1050823.0823529414,4868862.427450981
江苏省,320000,泰州市,321200,2019,2191201.28627451,1658484.188235294,4805745.835294118
江苏省,320000,无锡市,320200,2019,766988.6784313725,5072870.952941176,6658049.070588233
江苏省,320000,徐州市,320300,2019,5585158.325490196,3010590.941176471,8935297.054901958
江苏省,320000,盐城市,320900,2019,5443830.023529412,1583307.5921568626,7576370.149019608
江苏省,320000,扬州市,321000,2019,2139568.333333334,2027344.9137254902,4657476.623529412
江苏省,320000,镇江市,321100,2019,922642.380392157,1644642.5333333332,3250780.439215686
江西省,360000,抚州市,361000,2019,1158913.5254901962,679708.0,4076552.9764705887
江西省,360000,赣州市,360700,2019,577732.2588235294,1265985.0,8718901.79607843
江西省,360000,吉安市,360800,2019,1370687.7647058822,489167.0,5014125.321568628
江西省,360000,景德镇市,360200,2019,377967.6235294118,632070.0,1654182.172549019
江西省,360000,九江市,360400,2019,1191554.1098039215,821478.1725490196,4932103.57254902
江西省,360000,南昌市,360100,2019,1906429.8117647064,2705672.494117647,5257730.34901961
江西省,360000,萍乡市,360300,2019,85597.9843137255,586518.0,1925159.015686274
江西省,360000,上饶市,361100,2019,1962789.7254901961,966548.0,6856889.290196078
江西省,360000,新余市,360500,2019,357349.905882353,369157.0,1180514.2117647063
江西省,360000,宜春市,360900,2019,2145440.737254902,933219.2392156862,5652782.760784316
江西省,360000,鹰潭市,360600,2019,301671.7254901961,282677.0,1171434.1607843132
辽宁省,210000,鞍山市,210300,2019,1628092.2901960784,2070437.4549019607,3791751.145098038
辽宁省,210000,本溪市,210500,2019,413836.1803921569,1148855.6274509805,1781325.650980392
辽宁省,210000,朝阳市,211300,2019,2378831.145098039,771553.0274509804,3170545.0235294118
辽宁省,210000,大连市,210200,2019,2439826.662745098,4240731.294117647,6962322.294117648
辽宁省,210000,丹东市,210600,2019,1149869.0274509804,905346.988235294,2532919.7215686273
辽宁省,210000,抚顺市,210400,2019,544265.2470588234,1491744.9411764706,2229052.5999999996
辽宁省,210000,阜新市,210900,2019,1087510.8862745098,804935.2705882352,1892660.156862745
辽宁省,210000,葫芦岛市,211400,2019,1780080.862745098,914363.2509803921,2733088.5411764705
辽宁省,210000,锦州市,210700,2019,1916145.6901960783,1329813.0078431373,3255055.4431372546
辽宁省,210000,辽阳市,211000,2019,881048.6352941176,1049059.7372549023,1943924.898039215
辽宁省,210000,盘锦市,211100,2019,591439.0588235293,864758.1019607844,1463142.1411764706
辽宁省,210000,沈阳市,210100,2019,2320390.7882352937,6126269.070588236,8450383.08235294
辽宁省,210000,铁岭市,211200,2019,2037050.7882352942,740880.3803921569,2838076.403921569
辽宁省,210000,营口市,210800,2019,1025451.0705882353,1445878.223529412,2526464.992156862
青海省,630000,海东市,630200,2019,1104109.7215686275,345891.79215686274,1459864.4901960783
青海省,630000,西宁市,630100,2019,796109.7607843137,1504532.9333333333,2302515.8627450983
山东省,370000,滨州市,371600,2019,3134434.8509803936,754837.1882352942,3905964.7372549037
山东省,370000,德州市,371400,2019,4646066.945098037,1160115.9215686275,5807242.45490196
山东省,370000,东营市,370500,2019,967327.3450980389,1129278.8392156863,2117030.239215687
山东省,370000,菏泽市,371700,2019,7238411.043137255,1419645.7843137255,8709503.152941177
山东省,370000,济南市,370100,2019,4024159.094117646,4391063.741176471,8461245.501960786
山东省,370000,济宁市,370800,2019,5910760.454901959,2393327.4392156866,8414337.933333334
山东省,370000,聊城市,371500,2019,4861061.560784315,1152177.2,6024990.772549021
山东省,370000,临沂市,371300,2019,7475131.415686276,2835089.2470588232,1.046233310980392E7
山东省,370000,青岛市,370200,2019,3979750.921568628,4932150.066666667,9049906.207843138
山东省,370000,日照市,371100,2019,2012786.223529412,890610.5647058823,2924663.631372549
山东省,370000,泰安市,370900,2019,3888431.2117647077,1822133.9647058824,5724840.125490197
山东省,370000,威海市,371000,2019,2024926.0901960786,841027.5450980392,2920354.929411765
山东省,370000,潍坊市,370700,2019,6197413.019607843,2956389.988235294,9494879.745098041
山东省,370000,烟台市,370600,2019,4464040.423529412,2700755.3372549023,7255791.866666666
山东省,370000,枣庄市,370400,2019,2293820.5254901955,1587908.2156862742,3893237.2588235303
山东省,370000,淄博市,370300,2019,2133945.082352941,2555524.1529411767,4710723.2235294115
山西省,140000,大同市,140200,2019,1625713.6941176471,1840655.1725490198,3467100.77647059
山西省,140000,晋城市,140500,2019,1208632.3254901962,769188.0,2374328.333333334
山西省,140000,晋中市,140700,2019,1961926.7215686277,1309258.7411764704,3383853.478431372
山西省,140000,临汾市,141000,2019,2439007.243137255,1766213.3215686274,4506878.188235294
