province,province_id,city,city_id,year,urban_midlight,agriculture_midlight,total_midlight
河南省,410000,信阳市,411500,2005,1.3718986376910143,0.0,0.0
河南省,410000,许昌市,411000,2005,0.0,0.0,0.0
河南省,410000,郑州市,410100,2005,3.215646493865783,0.0,0.0
河南省,410000,周口市,411600,2005,0.0,0.0,0.0
河南省,410000,驻马店市,411700,2005,0.0,0.0,0.0
黑龙江省,230000,大庆市,230600,2005,5.49100058654259,0.0,0.0
黑龙江省,230000,哈尔滨市,230100,2005,2.469364796434679,0.0,0.0
黑龙江省,230000,鹤岗市,230400,2005,2.8769219602857317,0.0,0.0
黑龙江省,230000,黑河市,231100,2005,0.0,0.0,0.0
黑龙江省,230000,鸡西市,230300,2005,1.413832925593675,0.0,0.0
黑龙江省,230000,佳木斯市,230800,2005,2.2232329023295434,0.0,0.0
黑龙江省,230000,牡丹江市,231000,2005,0.0,0.0,0.0
黑龙江省,230000,七台河市,230900,2005,2.739537523343013,0.0,0.0
黑龙江省,230000,齐齐哈尔市,230200,2005,2.238097388465125,0.0,0.0
黑龙江省,230000,双鸭山市,230500,2005,1.241687657036927,0.0,0.0
黑龙江省,230000,绥化市,231200,2005,0.0,0.0,0.0
黑龙江省,230000,伊春市,230700,2005,1.8884520495639128,0.0,0.0
湖北省,420000,鄂州市,420700,2005,1.357869400202218,0.0,0.0
湖北省,420000,黄冈市,421100,2005,0.0,0.0,0.0
湖北省,420000,黄石市,420200,2005,1.1828822239499366,0.0,0.0
湖北省,420000,荆门市,420800,2005,0.0,0.0,0.0
湖北省,420000,荆州市,421000,2005,0.0,0.0,0.0
湖北省,420000,十堰市,420300,2005,1.3805977758907138,0.0,0.0
湖北省,420000,随州市,421300,2005,0.0,0.0,0.0
湖北省,420000,武汉市,420100,2005,3.760190477307211,0.0,0.0
湖北省,420000,咸宁市,421200,2005,0.0,0.0,0.0
湖北省,420000,襄阳市,420600,2005,0.0,0.0,0.0
湖北省,420000,孝感市,420900,2005,0.0,0.0,0.0
湖北省,420000,宜昌市,420500,2005,1.368952712416649,0.0,0.0
湖南省,430000,常德市,430700,2005,1.8831708033879597,0.0,0.0
湖南省,430000,郴州市,431000,2005,1.317568097795759,0.0,0.0
湖南省,430000,衡阳市,430400,2005,0.0,0.0,0.0
湖南省,430000,怀化市,431200,2005,0.0,0.0,0.0
湖南省,430000,娄底市,431300,2005,0.0,0.0,0.0
湖南省,430000,邵阳市,430500,2005,0.0,0.0,0.0
湖南省,430000,湘潭市,430300,2005,2.691113515333696,0.0,0.0
湖南省,430000,益阳市,430900,2005,0.0,0.0,0.0
湖南省,430000,永州市,431100,2005,1.3640221489800348,0.0,0.0
湖南省,430000,岳阳市,430600,2005,1.3795951226347225,0.0,0.0
湖南省,430000,张家界市,430800,2005,2.081947922706604,0.0,0.0
湖南省,430000,长沙市,430100,2005,3.486602243989013,0.0,0.0
湖南省,430000,株洲市,430200,2005,2.6551620264848075,0.0,0.0
吉林省,220000,白城市,220800,2005,1.2437753342745597,0.0,0.0
吉林省,220000,白山市,220600,2005,1.375915583087205,0.0,0.0
吉林省,220000,吉林市,220200,2005,1.2601926171726177,0.0,0.0
吉林省,220000,辽源市,220400,2005,2.126385772375509,0.0,0.0
吉林省,220000,四平市,220300,2005,1.623995746003388,0.0,0.0
吉林省,220000,松原市,220700,2005,0.0,0.0,0.0
吉林省,220000,通化市,220500,2005,2.3549390733242035,0.0,0.0
吉林省,220000,长春市,220100,2005,2.74583663335487,0.0,0.0
江苏省,320000,常州市,320400,2005,2.8862003581698192,0.0,0.0
江苏省,320000,淮安市,320800,2005,1.379302922115531,0.0,0.0
江苏省,320000,连云港市,320700,2005,0.0,0.0,0.0
江苏省,320000,南京市,320100,2005,6.248086259828716,0.0,0.0
江苏省,320000,南通市,320600,2005,2.732771566935948,0.0,0.0
江苏省,320000,苏州市,320500,2005,5.251238892235525,0.0,0.0
江苏省,320000,宿迁市,321300,2005,0.0,0.0,0.0
江苏省,320000,泰州市,321200,2005,2.890061996199868,0.0,0.0
江苏省,320000,无锡市,320200,2005,3.8767088993914447,0.0,0.0
江苏省,320000,徐州市,320300,2005,1.117291497497687,0.0,0.0
江苏省,320000,盐城市,320900,2005,2.6182691075585107,0.0,0.0
江苏省,320000,扬州市,321000,2005,2.8703282295271406,0.0,0.0
江苏省,320000,镇江市,321100,2005,3.7422615470308247,0.0,0.0
江西省,360000,抚州市,361000,2005,0.0,0.0,0.0
江西省,360000,赣州市,360700,2005,1.6254550789793332,0.0,0.0
江西省,360000,吉安市,360800,2005,0.0,0.0,0.0
江西省,360000,景德镇市,360200,2005,1.0793820977211,0.0,0.0
江西省,360000,九江市,360400,2005,0.0,0.0,0.0
江西省,360000,南昌市,360100,2005,3.245426194340575,0.0,0.0
江西省,360000,萍乡市,360300,2005,2.18297549088796,0.0,0.0
江西省,360000,上饶市,361100,2005,1.0673422327748052,0.0,0.0
江西省,360000,新余市,360500,2005,1.7361393439567696,0.0,0.0
江西省,360000,宜春市,360900,2005,0.0,0.0,0.0
江西省,360000,鹰潭市,360600,2005,0.0,0.0,0.0
辽宁省,210000,鞍山市,210300,2005,1.7418256449570826,0.0,0.0
辽宁省,210000,本溪市,210500,2005,2.110339560729511,0.0,0.0
辽宁省,210000,朝阳市,211300,2005,2.3660230269798865,0.0,0.0
辽宁省,210000,大连市,210200,2005,4.494645135605474,0.0,0.0
辽宁省,210000,丹东市,210600,2005,1.1237411655597114,0.0,0.0
辽宁省,210000,抚顺市,210400,2005,2.8667210945707944,0.0,0.0
辽宁省,210000,阜新市,210900,2005,2.101810015164889,0.0,0.0
辽宁省,210000,葫芦岛市,211400,2005,1.1343967809231177,0.0,0.0
辽宁省,210000,锦州市,210700,2005,0.0,0.0,0.0
辽宁省,210000,辽阳市,211000,2005,1.3701483628622573,0.0,0.0
辽宁省,210000,盘锦市,211100,2005,1.2478964933899552,0.0,0.0
辽宁省,210000,沈阳市,210100,2005,4.448107059659629,0.0,0.0
辽宁省,210000,铁岭市,211200,2005,1.1358396645491258,0.0,0.0
辽宁省,210000,营口市,210800,2005,1.2220739883161769,0.0,0.0
青海省,630000,海东市,630200,2005,0.0,0.0,0.0
青海省,630000,西宁市,630100,2005,1.239798854892144,0.0,0.0
山东省,370000,滨州市,371600,2005,1.8754379072624558,0.0,0.0
山东省,370000,德州市,371400,2005,2.372780712690165,0.0,0.0
山东省,370000,东营市,370500,2005,2.5137482365344286,0.0,0.0
山东省,370000,菏泽市,371700,2005,0.0,0.0,0.0
山东省,370000,济南市,370100,2005,4.2573254431708385,0.0,0.0
山东省,370000,济宁市,370800,2005,1.365683473849928,0.0,0.0
山东省,370000,聊城市,371500,2005,0.0,0.0,0.0
山东省,370000,临沂市,371300,2005,0.0,0.0,0.0
山东省,370000,青岛市,370200,2005,2.7253098504296664,0.0,0.0
山东省,370000,日照市,371100,2005,2.8105446664910567,0.0,0.0
山东省,370000,泰安市,370900,2005,1.2435723647418584,0.0,0.0
山东省,370000,威海市,371000,2005,6.521890233544743,0.0,0.0
山东省,370000,潍坊市,370700,2005,2.2401755962951104,0.0,0.0
山东省,370000,烟台市,370600,2005,1.4474330592893863,0.0,0.0
山东省,370000,枣庄市,370400,2005,0.0,0.0,0.0
山东省,370000,淄博市,370300,2005,2.4559521446159915,0.0,0.0
山西省,140000,大同市,140200,2005,2.233532411195499,0.0,0.0
山西省,140000,晋城市,140500,2005,2.132706162441208,0.0,0.0
山西省,140000,晋中市,140700,2005,1.233470625943628,0.0,0.0
山西省,140000,临汾市,141000,2005,1.2404608743536936,0.0,0.0
山西省,140000,吕梁市,141100,2005,1.2342959574401922,0.0,0.0
山西省,140000,朔州市,140600,2005,2.7187752856148615,0.0,0.0
山西省,140000,太原市,140100,2005,2.4490736085987392,0.0,0.0
山西省,140000,忻州市,140900,2005,0.0,0.0,0.0
山西省,140000,阳泉市,140300,2005,1.61313196254331,0.0,0.0
山西省,140000,运城市,140800,2005,0.0,0.0,0.0
山西省,140000,长治市,140400,2005,4.384611536474789,0.0,0.0
陕西省,610000,安康市,610900,2005,0.0,0.0,0.0
陕西省,610000,宝鸡市,610300,2005,1.1027964010834694,0.0,0.0
陕西省,610000,汉中市,610700,2005,1.3089266581968828,0.0,0.0
陕西省,610000,商洛市,611000,2005,2.452782690525055,0.0,0.0
陕西省,610000,铜川市,610200,2005,1.6110046414241916,0.0,0.0
陕西省,610000,渭南市,610500,2005,0.0,0.0,0.0
陕西省,610000,西安市,610100,2005,5.746769175741127,0.0,0.0
陕西省,610000,咸阳市,610400,2005,2.762187440055086,0.0,0.0
陕西省,610000,延安市,610600,2005,4.68676233291626,0.0,0.0
陕西省,610000,榆林市,610800,2005,3.1128142327070236,0.0,0.0
四川省,510000,巴中市,511900,2005,1.7889010906219482,0.0,0.0
四川省,510000,成都市,510100,2005,2.746844105177141,0.0,0.0
四川省,510000,达州市,511700,2005,3.856910399028233,0.0,0.0
四川省,510000,德阳市,510600,2005,1.9261961179642875,0.0,0.0
四川省,510000,广安市,511600,2005,2.3150548696517945,0.0,0.0
四川省,510000,广元市,510800,2005,0.0,0.0,0.0
四川省,510000,乐山市,511100,2005,0.0,0.0,0.0
四川省,510000,泸州市,510500,2005,1.3714192917472439,0.0,0.0
四川省,510000,眉山市,511400,2005,0.0,0.0,0.0
四川省,510000,绵阳市,510700,2005,1.4306914443555085,0.0,0.0
四川省,510000,南充市,511300,2005,1.8747890721196714,0.0,0.0
四川省,510000,内江市,511000,2005,1.4405887027581532,0.0,0.0
四川省,510000,攀枝花市,510400,2005,4.950190901756287,0.0,0.0
四川省,510000,遂宁市,510900,2005,1.620234590023756,0.0,0.0
四川省,510000,雅安市,511800,2005,0.0,0.0,0.0
四川省,510000,宜宾市,511500,2005,1.405838966369629,0.0,0.0
四川省,510000,资阳市,512000,2005,1.2898534297943116,0.0,0.0
四川省,510000,自贡市,510300,2005,1.537111058831215,0.0,0.0
云南省,530000,保山市,530500,2005,0.0,0.0,0.0
云南省,530000,昆明市,530100,2005,1.4667832642927299,0.0,0.0
云南省,530000,丽江市,530700,2005,0.0,0.0,0.0
云南省,530000,临沧市,530900,2005,0.0,0.0,0.0
云南省,530000,普洱市,530800,2005,0.0,0.0,0.0
云南省,530000,曲靖市,530300,2005,0.0,0.0,0.0
云南省,530000,玉溪市,530400,2005,0.0,0.0,0.0
云南省,530000,昭通市,530600,2005,0.0,0.0,0.0
浙江省,330000,杭州市,330100,2005,4.233037340507384,0.0,0.0
浙江省,330000,湖州市,330500,2005,2.618265382391773,0.0,0.0
浙江省,330000,嘉兴市,330400,2005,3.2660713738101204,0.0,0.0
浙江省,330000,金华市,330700,2005,1.3714617474018873,0.0,0.0
浙江省,330000,丽水市,331100,2005,1.1854794502258301,0.0,0.0
浙江省,330000,宁波市,330200,2005,3.249163995653191,0.0,0.0
浙江省,330000,衢州市,330800,2005,1.1474047270086076,0.0,0.0
浙江省,330000,绍兴市,330600,2005,2.1233324033584053,0.0,0.0
浙江省,330000,台州市,331000,2005,1.3732297358841732,0.0,0.0
浙江省,330000,温州市,330300,2005,1.7417572127695766,0.0,0.0
浙江省,330000,舟山市,330900,2005,1.063347821776201,0.0,0.0
甘肃省,620000,甘南藏族自治州,623000,2005,0.0,0.0,0.0
甘肃省,620000,临夏回族自治州,622900,2005,0.0,0.0,0.0
贵州省,520000,黔东南苗族侗族自治州,522600,2005,1.3170591592788696,0.0,0.0
贵州省,520000,黔南布依族苗族自治州,522700,2005,1.83413405418396,0.0,0.0
贵州省,520000,黔西南布依族苗族自治州,522300,2005,1.3218225439389546,0.0,0.0
湖北省,420000,恩施土家族苗族自治州,422800,2005,2.3007556200027466,0.0,0.0
湖南省,430000,湘西土家族苗族自治州,433100,2005,2.3237324555714927,0.0,0.0
吉林省,220000,延边朝鲜族自治州,222400,2005,1.2272525589722763,0.0,0.0
青海省,630000,果洛藏族自治州,632600,2005,0.0,0.0,0.0
青海省,630000,海北藏族自治州,632200,2005,0.0,0.0,0.0
青海省,630000,海南藏族自治州,632500,2005,0.0,0.0,0.0
青海省,630000,海西蒙古族藏族自治州,632800,2005,0.0,0.0,0.0
青海省,630000,黄南藏族自治州,632300,2005,0.0,0.0,0.0
青海省,630000,玉树藏族自治州,632700,2005,0.0,0.0,0.0
四川省,510000,阿坝藏族羌族自治州,513200,2005,0.0,0.0,0.0
四川省,510000,甘孜藏族自治州,513300,2005,0.0,0.0,0.0
四川省,510000,凉山彝族自治州,513400,2005,0.0,0.0,0.0
云南省,530000,楚雄彝族自治州,532300,2005,0.0,0.0,0.0
云南省,530000,大理白族自治州,532900,2005,0.0,0.0,0.0
云南省,530000,德宏傣族景颇族自治州,533100,2005,1.1618959108988445,0.0,0.0
云南省,530000,迪庆藏族自治州,533400,2005,0.0,0.0,0.0
云南省,530000,红河哈尼族彝族自治州,532500,2005,1.1285666513442993,0.0,0.0
云南省,530000,怒江傈僳族自治州,533300,2005,0.0,0.0,0.0
云南省,530000,文山壮族苗族自治州,532600,2005,1.1345057785511017,0.0,0.0
云南省,530000,西双版纳傣族自治州,532800,2005,0.0,0.0,0.0
海南省,460000,白沙黎族自治县,469025,2005,0.0,0.0,0.0
海南省,460000,保亭黎族苗族自治县,469029,2005,7.593594312667847,0.0,0.0
海南省,460000,昌江黎族自治县,469026,2005,0.0,0.0,0.0
海南省,460000,澄迈县,469023,2005,1.3905696868896484,0.0,0.0
海南省,460000,定安县,469021,2005,2.019351005554199,0.0,0.0
海南省,460000,东方市,469007,2005,0.0,0.0,0.0
海南省,460000,乐东黎族自治县,469027,2005,0.0,0.0,0.0
海南省,460000,临高县,469024,2005,0.0,0.0,0.0
海南省,460000,陵水黎族自治县,469028,2005,0.0,0.0,0.0
海南省,460000,琼海市,469002,2005,13.104928016662598,0.0,0.0
海南省,460000,琼中黎族苗族自治县,469030,2005,4.398188591003418,0.0,0.0
海南省,460000,屯昌县,469022,2005,6.1894941329956055,0.0,0.0
海南省,460000,万宁市,469006,2005,0.7585188150405884,0.0,0.0
海南省,460000,文昌市,469005,2005,3.2928357124328613,0.0,0.0
海南省,460000,五指山市,469001,2005,0,0.0,0.0
河南省,410000,济源市,419001,2005,1.62682148317496,0.0,0.0
湖北省,420000,潜江市,429005,2005,0.0,0.0,0.0
湖北省,420000,神农架林区,429021,2005,6.709885120391846,0.0,0.0
湖北省,420000,天门市,429006,2005,0.0,0.0,0.0
湖北省,420000,仙桃市,429004,2005,0.0,0.0,0.0
北京市,110000,北京市,110000,2005,6.4674402038627745,0.0,0.0
上海市,310000,上海市,310000,2005,12.503916866992103,0.0,1.4758665623609017
天津市,120000,天津市,120000,2005,3.466982627238937,0.0,0.0
重庆市,500000,重庆市,500000,2005,2.751908723961352,0.0,0.0
内蒙古自治区,150000,阿拉善盟,152900,2005,0.0,0.0,0.0
内蒙古自治区,150000,锡林郭勒盟,152500,2005,0.0,0.0,0.0
内蒙古自治区,150000,兴安盟,152200,2005,0.0,0.0,0.0
西藏自治区,540000,阿里地区,542500,2005,0.0,0.0,0.0
新疆维吾尔自治区,650000,阿克苏地区,652900,2005,0.0,0.0,0.0
新疆维吾尔自治区,650000,阿勒泰地区,654300,2005,0.0,0.0,0.0
新疆维吾尔自治区,650000,和田地区,653200,2005,1.5877824624379475,0.0,0.0
新疆维吾尔自治区,650000,喀什地区,653100,2005,0.0,0.0,0.0
新疆维吾尔自治区,650000,塔城地区,654200,2005,0.0,0.0,0.0
广西壮族自治区,450000,百色市,451000,2005,1.8954544464747112,0.0,0.0
广西壮族自治区,450000,北海市,450500,2005,1.8282594851085119,0.0,0.0
广西壮族自治区,450000,崇左市,451400,2005,0.0,0.0,0.0
广西壮族自治区,450000,防城港市,450600,2005,1.173155705134074,0.0,0.0
广西壮族自治区,450000,贵港市,450800,2005,0.0,0.0,0.0
广西壮族自治区,450000,桂林市,450300,2005,2.1086787944886742,0.0,0.0
广西壮族自治区,450000,河池市,451200,2005,1.8167479783296585,0.0,0.0
广西壮族自治区,450000,贺州市,451100,2005,0.0,0.0,0.0
广西壮族自治区,450000,来宾市,451300,2005,0.0,0.0,0.0
广西壮族自治区,450000,柳州市,450200,2005,2.392116444451468,0.0,0.0
广西壮族自治区,450000,南宁市,450100,2005,1.1037820169800205,0.0,0.0
广西壮族自治区,450000,钦州市,450700,2005,0.0,0.0,0.0
广西壮族自治区,450000,梧州市,450400,2005,1.1875193516413372,0.0,0.0
广西壮族自治区,450000,玉林市,450900,2005,0.0,0.0,0.0
内蒙古自治区,150000,巴彦淖尔市,150800,2005,1.9029655998403376,0.0,0.0
内蒙古自治区,150000,包头市,150200,2005,4.220287731715611,0.0,0.0
内蒙古自治区,150000,赤峰市,150400,2005,0.0,0.0,0.0
内蒙古自治区,150000,鄂尔多斯市,150600,2005,3.4393183196001313,0.0,0.0
内蒙古自治区,150000,呼和浩特市,150100,2005,5.787589363429857,0.0,0.0
内蒙古自治区,150000,呼伦贝尔市,150700,2005,0.0,0.0,0.0
内蒙古自治区,150000,通辽市,150500,2005,0.0,0.0,0.0
内蒙古自治区,150000,乌海市,150300,2005,4.247752691570081,0.0,0.0
内蒙古自治区,150000,乌兰察布市,150900,2005,1.6049071091871996,0.0,0.0
宁夏回族自治区,640000,固原市,640400,2005,0.0,0.0,0.0
宁夏回族自治区,640000,石嘴山市,640200,2005,1.6075746059417724,0.0,0.0
宁夏回族自治区,640000,吴忠市,640300,2005,1.228254394871848,0.0,0.0
宁夏回族自治区,640000,银川市,640100,2005,12.223685550689698,0.0,0.0
宁夏回族自治区,640000,中卫市,640500,2005,0.0,0.0,0.0
西藏自治区,540000,昌都市,540300,2005,0.0,0.0,0.0
西藏自治区,540000,拉萨市,540100,2005,10.569180064731174,0.0,0.0
西藏自治区,540000,林芝市,540400,2005,0.0,0.0,0.0
西藏自治区,540000,那曲市,540600,2005,4.482117652893066,0.0,0.0
西藏自治区,540000,日喀则市,540200,2005,0.0,0.0,0.0
西藏自治区,540000,山南市,540500,2005,0.0,0.0,0.0
新疆维吾尔自治区,650000,哈密市,650500,2005,0.0,0.0,0.0
新疆维吾尔自治区,650000,克拉玛依市,650200,2005,9.732638359069824,0.0,0.0
新疆维吾尔自治区,650000,吐鲁番市,650400,2005,0.0,0.0,0.0
新疆维吾尔自治区,650000,乌鲁木齐市,650100,2005,6.479035137620979,0.0,0.0
新疆维吾尔自治区,650000,巴音郭楞蒙古自治州,652800,2005,0.0,0.0,0.0
新疆维吾尔自治区,650000,博尔塔拉蒙古自治州,652700,2005,0.0,0.0,0.0
新疆维吾尔自治区,650000,昌吉回族自治州,652300,2005,0.0,0.0,0.0
新疆维吾尔自治区,650000,克孜勒苏柯尔克孜自治州,653000,2005,2.4536670446395874,0.0,0.0
新疆维吾尔自治区,650000,伊犁哈萨克自治州,654000,2005,0.0,0.0,0.0
新疆维吾尔自治区,650000,阿拉尔市,659002,2005,0.0,0.0,0.0
新疆维吾尔自治区,650000,北屯市,659005,2005,0.0,0.0,0.0
新疆维吾尔自治区,650000,胡杨河市,659010,2005,0.0,0.0,0.0
新疆维吾尔自治区,650000,可克达拉市,659008,2005,0.0,0.0,0.0
新疆维吾尔自治区,650000,昆玉市,659009,2005,0.0,0.0,0.0
新疆维吾尔自治区,650000,石河子市,659001,2005,5.357782602310181,0.0,0.0
新疆维吾尔自治区,650000,双河市,659007,2005,0.0,0.0,0.0
新疆维吾尔自治区,650000,铁门关市,659006,2005,0.0,0.0,0.0
新疆维吾尔自治区,650000,图木舒克市,659003,2005,0.0,0.0,0.0
新疆维吾尔自治区,650000,五家渠市,659004,2005,2.8632991313934326,0.0,0.0
新疆维吾尔自治区,650000,新星市,659011,2005,0.0,0.0,0.0
澳门特别行政区,820000,澳门特别行政区,820000,2005,9.662654876708984,0.0,0.0
香港特别行政区,810000,香港特别行政区,810000,2005,11.520381579519952,4.710080513587365,2.4898961271611224
黑龙江省,230000,大兴安岭地区,232700,2006,0.0,0.0,0.0
台湾省,710000,台湾省,710000,2006,14.75667820087058,1.2330150272031564,0.0
安徽省,340000,安庆市,340800,2006,1.0576756661388653,0.0,0.0
安徽省,340000,蚌埠市,340300,2006,0.0,0.0,0.0
安徽省,340000,亳州市,341600,2006,0.0,0.0,0.0
安徽省,340000,池州市,341700,2006,1.0218833088874817,0.0,0.0
安徽省,340000,滁州市,341100,2006,1.1254070316242533,0.0,0.0
安徽省,340000,阜阳市,341200,2006,1.233576469136753,0.0,0.0
安徽省,340000,合肥市,340100,2006,4.26099675799173,0.0,0.0
安徽省,340000,淮北市,340600,2006,1.625767917956336,0.0,0.0
安徽省,340000,淮南市,340400,2006,0.0,0.0,0.0
安徽省,340000,黄山市,341000,2006,2.29750166620527,0.0,0.0
安徽省,340000,六安市,341500,2006,1.8500627756118775,0.0,0.0
安徽省,340000,马鞍山市,340500,2006,2.3648551073223114,0.0,0.0
安徽省,340000,宿州市,341300,2006,0.0,0.0,0.0
安徽省,340000,铜陵市,340700,2006,2.449293295542399,0.0,0.0
安徽省,340000,芜湖市,340200,2006,2.745040626060672,0.0,0.0
安徽省,340000,宣城市,341800,2006,1.5296270151933034,0.0,0.0
福建省,350000,福州市,350100,2006,0.0,0.0,0.0
福建省,350000,龙岩市,350800,2006,2.061363025145097,0.0,0.0
福建省,350000,南平市,350700,2006,0.0,0.0,0.0
福建省,350000,宁德市,350900,2006,1.1873906354109445,0.0,0.0
福建省,350000,莆田市,350300,2006,0.0,0.0,0.0
福建省,350000,泉州市,350500,2006,2.245400093854391,0.0,0.0
福建省,350000,三明市,350400,2006,1.5442051357693143,0.0,0.0
福建省,350000,厦门市,350200,2006,3.4708028938675826,0.0,0.0
福建省,350000,漳州市,350600,2006,0.0,0.0,0.0
甘肃省,620000,白银市,620400,2006,0.0,0.0,0.0
甘肃省,620000,定西市,621100,2006,1.0657784257616316,0.0,0.0
甘肃省,620000,嘉峪关市,620200,2006,41.74215316772461,0.0,0.0
甘肃省,620000,金昌市,620300,2006,1.7214383695806776,0.0,0.0
甘肃省,620000,酒泉市,620900,2006,0.0,0.0,0.0
甘肃省,620000,兰州市,620100,2006,2.7426570553190253,0.0,0.0
甘肃省,620000,陇南市,621200,2006,0.0,0.0,0.0
甘肃省,620000,平凉市,620800,2006,3.979279339313507,0.0,0.0
甘肃省,620000,庆阳市,621000,2006,4.554754972457886,0.0,0.0
甘肃省,620000,天水市,620500,2006,1.4394172728061676,0.0,0.0
甘肃省,620000,武威市,620600,2006,0.0,0.0,0.0
甘肃省,620000,张掖市,620700,2006,0.0,0.0,0.0
广东省,440000,潮州市,445100,2006,1.882588961185553,0.0,0.0
广东省,440000,东莞市,441900,2006,18.491120072435503,5.242373385135596,11.482577125506742
广东省,440000,佛山市,440600,2006,11.512131599824867,1.8789795006022734,2.4818075967215925
广东省,440000,广州市,440100,2006,13.480828430464573,0.0,0.0
广东省,440000,河源市,441600,2006,3.369640520640782,0.0,0.0
广东省,440000,惠州市,441300,2006,4.234740429048982,0.0,0.0
广东省,440000,江门市,440700,2006,5.7380858527289496,0.0,0.0
广东省,440000,揭阳市,445200,2006,0.0,0.0,0.0
广东省,440000,茂名市,440900,2006,1.6231079031439388,0.0,0.0
广东省,440000,梅州市,441400,2006,1.6409635454416276,0.0,0.0
广东省,440000,清远市,441800,2006,2.5706772974559238,0.0,0.0
广东省,440000,汕头市,440500,2006,1.7365354646805473,0.0,0.0
广东省,440000,汕尾市,441500,2006,0.0,0.0,0.0
广东省,440000,韶关市,440200,2006,1.1290245620827926,0.0,0.0
广东省,440000,深圳市,440300,2006,21.49786704356276,4.421990707661342,7.47581876001799
广东省,440000,阳江市,441700,2006,3.6475898933410646,0.0,0.0
广东省,440000,云浮市,445300,2006,2.1438635190327964,0.0,0.0
广东省,440000,湛江市,440800,2006,0.0,0.0,0.0
广东省,440000,肇庆市,441200,2006,1.7561958247267935,0.0,0.0
广东省,440000,中山市,442000,2006,14.741643869193497,3.34604983859592,3.2377272197230864
广东省,440000,珠海市,440400,2006,8.273520265200913,0.0,0.0
贵州省,520000,安顺市,520400,2006,0.0,0.0,0.0
贵州省,520000,毕节市,520500,2006,0.0,0.0,0.0
贵州省,520000,贵阳市,520100,2006,3.8607920831249607,0.0,0.0
贵州省,520000,六盘水市,520200,2006,1.1857396364212036,0.0,0.0
贵州省,520000,铜仁市,520600,2006,1.3375554879506428,0.0,0.0
贵州省,520000,遵义市,520300,2006,3.4386663913726805,0.0,0.0
海南省,460000,儋州市,460400,2006,2.9094361066818237,0.0,0.0
海南省,460000,海口市,460100,2006,5.753616650899251,0.0,0.0
海南省,460000,三沙市,460300,2006,0,0,0.0
海南省,460000,三亚市,460200,2006,4.76267147064209,0.0,0.0
河北省,130000,保定市,130600,2006,0.0,0.0,0.0
河北省,130000,沧州市,130900,2006,1.2529967826876456,0.0,0.0
河北省,130000,承德市,130800,2006,2.358186207319561,0.0,0.0
河北省,130000,邯郸市,130400,2006,0.0,0.0,0.0
河北省,130000,衡水市,131100,2006,0.0,0.0,0.0
河北省,130000,廊坊市,131000,2006,2.22292052532863,0.0,0.0
河北省,130000,秦皇岛市,130300,2006,1.4404523256017499,0.0,0.0
河北省,130000,石家庄市,130100,2006,0.0,0.0,0.0
河北省,130000,唐山市,130200,2006,1.455628136945043,0.0,0.0
河北省,130000,邢台市,130500,2006,0.0,0.0,0.0
河北省,130000,张家口市,130700,2006,1.2486294126685928,0.0,0.0
河南省,410000,安阳市,410500,2006,0.0,0.0,0.0
河南省,410000,鹤壁市,410600,2006,1.3769553581873575,0.0,0.0
河南省,410000,焦作市,410800,2006,1.2431221393636867,0.0,0.0
河南省,410000,开封市,410200,2006,0.0,0.0,0.0
河南省,410000,洛阳市,410300,2006,2.7537986855555334,0.0,0.0
河南省,410000,漯河市,411100,2006,0.0,0.0,0.0
河南省,410000,南阳市,411300,2006,0.0,0.0,0.0
河南省,410000,平顶山市,410400,2006,1.221569964677429,0.0,0.0
河南省,410000,濮阳市,410900,2006,0.0,0.0,0.0
河南省,410000,三门峡市,411200,2006,1.636920036271561,0.0,0.0
河南省,410000,商丘市,411400,2006,0.0,0.0,0.0
河南省,410000,新乡市,410700,2006,0.0,0.0,0.0
河南省,410000,信阳市,411500,2006,1.3578952007655856,0.0,0.0
河南省,410000,许昌市,411000,2006,0.0,0.0,0.0
河南省,410000,郑州市,410100,2006,4.254457543749328,0.0,0.0
河南省,410000,周口市,411600,2006,0.0,0.0,0.0
河南省,410000,驻马店市,411700,2006,0.0,0.0,0.0
黑龙江省,230000,大庆市,230600,2006,6.461058637830946,0.0,0.0
黑龙江省,230000,哈尔滨市,230100,2006,1.4842015209922848,0.0,0.0
黑龙江省,230000,鹤岗市,230400,2006,2.235454028447469,0.0,0.0
黑龙江省,230000,黑河市,231100,2006,0.0,0.0,0.0
黑龙江省,230000,鸡西市,230300,2006,0.0,0.0,0.0
黑龙江省,230000,佳木斯市,230800,2006,1.8787352319033641,0.0,0.0
黑龙江省,230000,牡丹江市,231000,2006,0.0,0.0,0.0
黑龙江省,230000,七台河市,230900,2006,1.715237230520982,0.0,0.0
黑龙江省,230000,齐齐哈尔市,230200,2006,1.49390606880188,0.0,0.0
黑龙江省,230000,双鸭山市,230500,2006,1.2273279317968953,0.0,0.0
黑龙江省,230000,绥化市,231200,2006,0.0,0.0,0.0
黑龙江省,230000,伊春市,230700,2006,1.6465471692201568,0.0,0.0
湖北省,420000,鄂州市,420700,2006,1.054939776478209,0.0,0.0
湖北省,420000,黄冈市,421100,2006,0.0,0.0,0.0
湖北省,420000,黄石市,420200,2006,0.0,0.0,0.0
湖北省,420000,荆门市,420800,2006,0.0,0.0,0.0
湖北省,420000,荆州市,421000,2006,0.0,0.0,0.0
湖北省,420000,十堰市,420300,2006,1.0599391907453537,0.0,0.0
