city,year,id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,10+12+14
Zhaoqing,2003,13037,1.820239969,3347.527464,,0.455911359,33.3611475,,,5956.771668,4461.918145,214.1438943,122.1576521,395.5428082,224.2063036,21.1655907,,3.432764625,97.92435821,630.8522932
Huizhou,2003,13038,1.39729707,2130.990026,,0.456907156,2.82320424,,,1815.145491,5970.743509,199.0773259,57.01342492,476.6811195,515.3411107,111.9465596,,4.135097921,187.2576743,787.705005
Meizhou,2003,13039,,2571.127425,,,6.800811019,,,3355.16401,9017.822706,39.3209863,1.5325689,256.3928168,211.4312741,102.6643957,,,22.10141899,398.3781989
Shanwei,2003,13040,,473.0266675,,,0.915395797,0.229017828,0.4588585,698.3934744,2461.454221,548.0777151,75.62269243,332.4317326,195.8031956,23.01850393,,3.021578909,149.777778,903.5279517
Heyuan,2003,13041,5.920425016,3920.42067,,,21.76945517,,,2655.700966,8092.163827,67.84321886,156.9891437,176.6575388,112.4614231,196.7235705,,12.52396905,165.1527229,441.2243281
Yangjiang,2003,13042,0.6917785,1049.980508,,,1.155878938,,,1108.350126,4507.80154,225.887041,70.66127083,481.8356224,112.144924,412.5938907,,4.156695695,104.7274948,1120.316554
Qingyuan,2003,13043,51.35470661,3371.002846,,5.030188016,698.9097918,,,6863.753447,6771.544872,156.9970726,25.57286731,403.3938881,221.955622,284.7510368,,0.227699516,91.64086142,845.1419975
Dongguan,2003,13044,0.916859656,94.00442138,,,0.687744828,,,3.347628625,654.7867196,102.9302455,54.77284722,0.887040641,1390.398436,,,23.28294049,54.72077677,103.8172862
Zhongshan,2003,13045,7.589397313,30.65523768,,,,0.229639172,3.444161391,1.839546578,678.439437,57.84931046,228.9919865,6.375506369,575.8141793,0.688932188,,40.48845274,36.75997828,64.91374902
Chaozhou,2003,13046,,214.2643327,,,,,,728.1863281,1350.059608,35.58739244,18.15390219,59.02828322,376.5740758,103.4282093,,1.531637504,39.71259255,198.043885
Jieyang,2003,13047,,319.203485,,,,,,577.4312007,2879.314034,304.9398783,8.551734227,254.1997369,798.7319687,161.8729289,,0.687373176,21.88822448,721.0125441
Yunfu,2003,13048,,832.2427015,,,2.689447966,,,2365.56987,3891.119453,33.61628084,15.33807331,313.752225,129.7004439,145.1645008,,1.372783422,54.62204269,492.5330066
Nanning,2003,13049,,513.7571489,,,14.03792755,,,423.0752722,3615.428305,163.2865901,27.35883154,3190.378489,310.6081652,1788.988134,,0.229734453,22.24250526,5142.653213
Liuzhou,2003,13050,,28.33437571,,,2.595080118,,,119.7779175,2952.618397,18.4605839,0.226742281,833.4288416,218.8679339,1121.715744,,,12.81727538,1973.60517
Guilin,2003,13051,270.3441276,4002.961038,,343.3773911,3376.135586,,,9545.863295,8715.924201,271.0883267,7.887556063,693.5894998,239.3818854,96.70597223,,,3.145628625,1061.383799
Wuzhou,2003,13052,,2405.606965,,,1.716583715,,,6630.400722,3248.316345,104.8019695,30.74746575,201.1771801,102.3569108,5.467247328,,1.826691344,84.88602862,311.4463969
Qinzhou,2003,13055,,216.6094457,,,0.461262844,,,132.5194327,7560.196499,10.71478865,62.41551455,521.6603528,124.7156072,2024.195846,,6.661078107,56.68507052,2556.570988
Guigang,2003,13056,,1026.885799,,0.228741016,3.952294531,,,1045.164304,3948.100462,88.06333058,21.76621086,2925.374323,238.875881,1465.245643,,0.456530328,83.60717865,4478.683297
Yulin,2003,13057,,625.8599909,,,0.230293969,,,1678.774312,6925.479967,9.920999896,9.013972964,676.5313175,734.4757704,2137.578046,,,28.68390374,2824.030363
Laibin,2003,13059,54.64173053,2739.815129,,24.8929026,452.1972276,,,8620.707855,8043.278347,353.7290354,3.274958642,4043.715504,190.8505268,2109.316524,,,30.37665432,6506.761064
Hezhou,2003,13060,16.12551831,3080.633029,,4.751438984,291.1389424,,,4395.884355,2401.147376,483.8206496,5.684921315,798.2918805,111.0116986,114.68166,,6.103372,19.65227524,1396.79419
Baise,2003,13061,0.456447063,1225.975237,,139.3269954,1032.875058,,,19923.08076,11999.15785,630.9797807,2.725488641,782.3552794,90.49934283,189.310632,,2.260423953,17.60293909,1602.645692
Hechi,2003,13062,8.013093127,1866.807474,,49.82013763,114.8082634,,,20911.93388,8551.937705,658.7348346,23.16818391,442.9726013,72.52106317,316.7117362,,,0.908644781,1418.419172
Guiyang,2003,13063,2.219237859,45.40846791,,60.7241297,70.07804885,,,1805.537635,3494.87713,19.11524433,8.553989668,172.9830289,203.432167,1812.246435,,1.151529519,4.010014781,2004.344708
Liupanshui,2003,13064,13.32934278,7.154964851,,74.11503941,58.42855125,,,26.00201575,7608.403247,21.16462913,,195.8410304,60.20661079,1689.34659,,,,1906.352249
Zunyi,2003,13065,51.87207488,27.6115518,,550.0225677,2408.344705,,,14823.58281,8769.940701,19.29390698,,160.5276112,99.63004295,4162.877813,,,,4342.699331
Tongren,2003,13066,20.48906427,21.12879001,,224.6097148,1087.19454,,,8311.662524,6728.845425,78.16726528,,64.91570431,54.96515551,938.7181586,,,,1081.801128
Qianxinan Buyei and Miao,2003,13067,0.899574406,35.15856814,,48.97806699,80.61249066,,,1425.300556,11339.59249,535.0544086,2.032254891,1336.417917,53.3529158,2229.133932,,,2.565203589,4100.606258
Bijie,2003,13068,12.1513809,7.555277313,,370.0756472,193.3211295,0.888371531,,2324.343036,11335.44072,556.1135967,3.110575672,5166.172287,64.26121157,6670.131212,,,15.773749,12392.4171
Anshun,2003,13069,,22.78270946,,8.017146775,16.73651119,,,88.32023169,4332.432826,126.7176132,0.131108355,1517.120346,85.61418555,2687.383408,,0.407334033,,4331.221367
Qiandongnan Miao and Dong,2003,13070,15.81435333,628.8088802,,720.8238273,3163.228106,,,22386.0509,2648.835567,240.1120656,0.887723297,176.1289303,64.93023741,43.94902737,,,,460.1900233
Qiannan Buyei and Miao,2003,13071,2.672027603,516.7987838,,227.5289922,303.4319248,,,11530.47181,11374.37079,425.7749372,,655.0420981,70.28614806,942.4284537,,,,2023.245489
Shijiazhuang,2003,13075,,,,117.4630863,65.82911497,114.6888545,,66.74034978,871.2804746,2474.373784,12.1422218,9196.579662,1490.389845,,,7.047329656,28.98964742,11670.95345
Tangshan,2003,13076,,,,29.16900854,2.867337516,27.1734219,,25.84288335,79.2480658,834.7884885,110.8494743,9876.056004,1311.234645,,,83.33668848,673.719385,10710.84449
Qinhuangdao,2003,13077,,,,247.8835014,6.307695219,59.5638478,,10.11164553,106.1347444,744.9127903,13.09731039,6697.492394,426.5531745,,,12.39835425,74.46953344,7442.405184
Handan,2003,13078,,,,14.86843983,17.02386354,74.86258267,,12.75766873,329.3880705,1398.687702,5.223434156,8799.583652,1491.212012,,,2.613924719,22.91458684,10198.27135
Xingtai,2003,13079,,,,148.7321426,17.42303089,64.96747108,,6.171346176,80.55993525,1166.28356,5.977238297,10245.68162,708.14678,0.198895016,,0.991700453,,11412.16408
Baoding,2003,13080,,,,187.4875596,9.599137933,410.5593898,,72.58389854,531.8756126,5457.250316,19.04547813,13446.34425,1920.966599,,,3.894115906,50.71281325,18903.59456
Zhangjiakou,2003,13081,,,,463.1852575,28.13730384,349.5286924,,64.18095681,117.7551173,31984.73454,9.487943125,3411.84614,403.5940759,,,64.76484341,57.1830413,35396.58068
Cangzhou,2003,13083,,,,,,,,,,362.7277985,4.106799859,12444.40322,549.8333905,,,132.5559532,472.1825424,12807.13101
Langfang,2003,13084,,,,,,,,,,17.9427677,,5607.128886,503.8949329,,,,,5625.071654
Hengshui,2003,13085,,,,,,,,,,5.142684125,5.337434422,8163.696549,571.1128804,,,,36.77450277,8168.839233
Zhengzhou,2003,13099,,,,45.4682399,24.86833605,,,3.283468906,228.2494086,392.2289114,0.2058765,5870.812845,890.6796151,17.97775312,,16.02144134,50.60239452,6281.01951
Kaifeng,2003,13100,,,,,,,,,0.816803287,25.19210598,,5558.482363,366.3823363,,,0.206974467,13.13371207,5583.674469
Luoyang,2003,13101,,,,3554.006541,97.53452887,,,1576.089452,655.8386099,925.6489841,30.47112899,7603.726616,476.9433288,51.54819519,,4.996517808,39.26791032,8580.923795
Pingdingshan,2003,13102,,,,453.6610534,0.052043075,,,337.263031,283.3426599,347.8613224,22.40978669,5571.36742,549.2508084,55.93489441,,4.358005391,45.01419405,5975.163637
Anyang,2003,13103,,,,10.42599147,24.44092359,4.335393826,,32.6773441,377.8374011,371.9201331,1.210047125,5744.211954,720.5167946,1.535840689,,,0.80608725,6117.667927
Hebi,2003,13104,,,,0.146079043,2.47519181,,,0.006351263,6.550609054,155.0443719,0.404116953,1956.723581,156.9440746,0.684977218,,,,2112.45293
Xinxiang,2003,13105,,,,80.53822508,71.25354899,1.8220385,,207.9391972,167.7241953,478.0591592,,6797.352739,708.375717,0.203218047,,3.876000119,51.10136331,7275.615117
Jiaozuo,2003,13106,,,,306.2674411,151.1317189,,,171.0646353,876.9790369,341.9871661,15.59147596,3452.62162,707.4053962,57.12061338,,8.611551494,11.6381314,3851.7294
Puyang,2003,13107,,,,,,,,,,20.12157859,,3882.025484,362.1444825,,,,24.71837294,3902.147063
Xuchang,2003,13108,,,,8.449959297,0.206082078,,,,68.80400696,22.94758643,0.823614281,4772.827582,361.9922948,40.07200992,,0.205908984,2.359807674,4835.847179
Luohe,2003,13109,,,,,,,,,15.12360261,,,2349.457352,415.0369503,,,,0.415303328,2349.457352
Sanmenxia,2003,13110,0.206341094,,,1927.220364,250.4277151,,,1179.579988,1489.839463,954.7452978,0.816365125,3845.074681,200.4600899,193.7902116,,2.326793763,7.552826,4993.610191
Nanyang,2003,13111,,,,3787.397896,61.31517002,,,2502.603756,1649.207275,1076.348176,32.70606306,16099.2938,865.3623466,160.606855,,14.71614444,143.5384667,17336.24883
Shangqiu,2003,13112,,,,,,,,,37.50411272,5.540509594,2.461611141,10021.1389,405.5664968,2.497179527,,,14.98588927,10029.17659
Xinyang,2003,13113,0.211659922,,,537.3566491,397.5163401,,,3033.100534,1433.658193,121.0813484,102.7357196,12358.88142,250.0949741,1180.156351,,,130.5759936,13660.11912
Zhoukou,2003,13114,,,,,,,,,51.4484802,,0.622130656,11257.88945,535.4131191,2.304206558,,,3.732132531,11260.19366
Zhumadian,2003,13115,0.209910391,,,211.383305,2.516511734,,,123.8614082,66.19877369,171.9847928,20.00338237,13929.37656,451.8054142,28.46020056,,11.92419639,120.6162156,14129.82156
Wuhan,2003,13117,1.460406697,,,13.90138373,42.37557065,,,183.8081867,2748.869967,237.9714872,418.9250341,2566.339818,805.500791,815.7621557,,16.91865604,748.7947638,3620.073461
Huangshi,2003,13118,,,,0.6473455,114.5032068,,,1019.253906,1756.961084,46.47068419,129.9492851,405.981216,197.1821728,514.6103668,,3.641181419,316.9344575,967.0622669
Shiyan,2003,13119,,,,6370.698753,2038.544736,,,11161.14385,3091.68096,267.193889,84.12755947,367.0302592,175.5234766,329.9282532,,6.632329543,92.81563072,964.1524014
Yichang,2003,13120,3.579969484,0.213825141,,2126.547116,1778.606285,,,12989.66068,1694.927031,116.4194535,70.68499993,1171.448654,191.1314932,993.1235271,,14.03404953,154.4788499,2280.991635
Xiangfan,2003,13121,,,,1256.149455,1159.037297,,,6385.57186,1784.882682,209.36272,44.49626167,6922.590617,543.2447764,1175.619989,,0.634162547,156.3189809,8307.573325
Ezhou,2003,13122,,,,,2.354165233,,,13.80436784,578.5895317,62.75550271,116.3590627,378.1916211,78.04351087,148.7649051,,3.708295475,261.148832,589.7120289
Jingmen,2003,13123,,,,307.5508396,500.1597927,,,2252.898665,1958.219621,18.75678366,78.88236219,5182.513897,226.1325984,1586.924706,,0.640142078,262.1174548,6788.195387
Xiaogan,2003,13124,1.30554085,,,251.7867268,163.027826,,,1158.694609,1292.123429,249.9114319,132.8698616,7298.839571,214.2084071,596.4598312,,,143.3872568,8145.210834
Jingzhou,2003,13125,,,,0.161555501,0.862929531,,,335.0426365,2469.02657,67.4837112,801.7391156,7137.182025,256.4147025,2116.612611,,12.68485891,1006.923369,9321.278347
Huanggang,2003,13126,8.229568087,,,263.4548397,482.0356275,,,4905.101376,3633.18536,108.0536518,109.9470942,3681.750696,214.0141105,3128.915872,,3.013468109,405.7922427,6918.72022
Xianning,2003,13127,32.35638972,8.457667969,,50.37636536,788.6061279,,,4118.179215,1995.939648,28.29925382,131.4121336,681.3423878,130.1082817,1498.370033,,2.763018437,388.8621286,2208.011674
Enshi Tujia and Miao,2003,13128,14.70532637,9.074025859,,1010.868124,2723.411814,,,19587.79833,421.1509388,140.5264776,4.611073414,130.0816614,42.46430828,85.6146714,,,2.989501609,356.2228104
Shennongjia,2003,13129,0.422955125,,,1842.139312,1628.519312,,,2375.191594,2489.422575,282.6690482,130.3249024,6759.16018,255.4272626,1413.038492,,0.211831781,102.9344404,8454.867721
Changsha,2003,13130,211.5475443,600.8173293,,12.02284977,767.8276239,,,2878.389027,5175.496443,121.6762916,21.14023869,434.8256759,492.9983738,504.5585613,,3.510916078,50.63538626,1061.060529
Zhuzhou,2003,13131,333.1817658,582.7114375,,20.82440567,2142.431904,,,4413.696184,3243.651552,44.6293605,18.77133652,187.3405807,190.1562956,182.471764,,1.321738156,41.86782151,414.4417052
Xiangtan,2003,13132,0.464590746,22.30397321,,2.61446923,56.69875764,,,689.854342,3338.688728,41.76275029,11.59005011,204.3368103,146.483319,332.4452517,,0.440555922,36.20589735,578.5448123
Hengyang,2003,13133,80.88251767,253.565608,,8.163174001,382.0659339,,,2211.407282,7597.599992,11.19384463,10.20099995,354.2677146,191.0212718,3750.928008,,,88.33611343,4116.389567
Shaoyang,2003,13134,254.0520608,452.9702293,,442.5362981,2994.21896,,,6539.552509,3631.173351,142.2300381,1.593438687,834.3539103,290.8189539,4888.507587,,,,5865.091536
Yueyang,2003,13135,270.8206767,291.3927572,,21.91278008,1017.604065,,,3589.435114,4518.043316,384.2516451,195.1018487,2054.953674,198.5351679,1796.441372,,3.684077313,1462.797643,4235.646691
Changde,2003,13136,94.61691775,11.94916636,,195.2385947,1021.475094,,,5921.043857,4271.822457,86.10700642,158.2609077,2118.683259,171.8800556,4027.308106,,1.958557156,399.3692412,6232.098372
Zhangjiajie,2003,13137,7.992175574,6.491014938,,272.5253326,1097.615896,,,6884.045019,1089.550179,30.85058629,6.292287828,75.69226271,24.78170584,95.51102246,,0.216998953,10.26061176,202.0538715
Yiyang,2003,13138,82.69285623,6.568570031,,118.1452534,1067.989562,,,4883.894077,2067.994413,194.548146,141.8588178,1786.102075,133.6966053,1039.207939,,1.308234375,492.1765137,3019.85816
Chenzhou,2003,13139,332.3278677,1168.952975,,47.41267219,2514.6938,,,7931.557049,5638.528745,85.82272698,43.46457402,232.733126,141.2064733,726.5859857,,2.016081594,62.2846583,1045.141839
Yongzhou,2003,13140,295.5851017,2444.018875,,152.298501,3166.990208,,,3809.754138,9148.554261,145.7998602,2.914035266,538.4063604,144.318595,2085.307514,,0.671973094,6.669815833,2769.513735
Huaihua,2003,13141,26.78042273,298.6756105,,540.0659425,3414.200315,,,19483.39375,2448.956518,194.6543726,33.71173484,367.8870394,223.9983487,251.0517276,,0.438004953,13.56261499,813.5931397
Loudi,2003,13142,40.91866291,39.42326692,,58.14911872,476.3537164,,,2170.596878,2123.986593,13.46851905,7.74569683,244.7362511,217.0789108,2642.940048,,,1.647711887,2901.144818
Xiangxi Tujia and Miao,2003,13143,1.311719234,3.057403338,,167.4225411,1065.681614,,,12254.2926,1638.063239,58.33220383,4.596673073,122.6658023,48.43799255,476.0565403,,,0.438749625,657.0545464
Nanjing,2003,13144,,,,20.81243863,36.74367731,,,1.058519859,1726.78425,47.89712417,243.8835311,2231.170265,859.4928936,1191.741191,,11.88481366,377.9512658,3470.808579
Wuxi,2003,13145,,,,,60.96193623,,,56.00640907,1472.761712,10.20630117,102.123645,594.4155962,1119.027364,309.0841368,,2.753724828,884.3491026,913.7060342
Xuzhou,2003,13146,,,,,,,,,579.4828354,110.897934,50.22675898,9272.798,881.2877681,55.0947045,,,94.44708997,9438.790639
Changzhou,2003,13147,,,,0.212144188,13.98118439,,,18.14242322,1667.184245,4.879959438,100.4442458,547.0271118,772.2646193,988.2240397,,0.634351516,289.6771486,1540.131111
Suzhou,2003,13148,0.636402375,,,,9.805112859,,0.212994313,1.491574875,2184.790506,8.138039939,483.4092415,960.129161,1842.388038,203.193569,,3.835296938,1267.748376,1171.46077
Nantong,2003,13149,,,,,,,,,287.1229786,18.75700823,20.40963604,7312.869675,427.2320048,155.8683617,,10.07781359,79.64864315,7487.495045
Lianyungang,2003,13150,,,,23.17438217,,,,1.230788828,295.5748528,47.64359829,59.48853515,5848.449213,393.332093,87.78608907,,40.26273075,538.3230223,5983.8789
Huai'an,2003,13151,,,,5.30533905,,,,6.107881484,794.4274758,74.39005254,288.0026032,6718.177036,479.1669672,309.0561271,,3.129115719,1162.974471,7101.623216
Yancheng,2003,13152,,,,,,,,,625.3589313,90.69456131,191.4313438,12096.29533,363.7478,195.7081927,,119.5240702,508.1278256,12382.69809
Yangzhou,2003,13153,,,,,,,,,1413.32785,49.68059066,229.090861,3600.30805,417.7413996,625.8866267,,2.323304286,600.6398574,4275.875268
Zhenjiang,2003,13154,,,,6.320367234,13.878168,,,,749.851989,25.45460108,80.59967644,1321.412231,307.359891,947.0532182,,7.208567567,234.2587535,2293.92005
Taizhou,2003,13155,,,,,,,,,1040.64201,14.36659031,75.50216432,3766.432227,315.1755298,407.8944541,,0.527606368,105.3107543,4188.693272
Suqian,2003,13156,,,,,,,,,436.2210414,55.06146482,208.4576541,6084.143032,419.0014556,264.2194614,,0.208270734,980.8413995,6403.423958
Nanchang,2003,13157,8.516462313,126.2744933,,3.057448031,49.63200211,,,45.82743761,1783.258373,394.7930327,253.3525995,2843.947117,398.067363,551.106727,,3.499388938,1217.772451,3789.846876
Jingdezhen,2003,13158,137.5575991,1085.470221,,17.91130248,557.2619979,,,1925.756711,960.4890542,30.1780658,,246.3624532,118.8085635,263.1048363,,,13.83698945,539.6453553
Pingxiang,2003,13159,77.61221984,154.9763832,,11.50601584,789.598181,,,1860.438254,852.7210974,28.89895355,,70.25446629,73.72389714,95.03524254,,,0.390186164,194.1886624
Jiujiang,2003,13160,501.8341141,436.5899903,,412.9567371,3169.0013,,,6065.923325,3394.715004,219.4433975,268.1601123,1599.837175,279.0010292,1331.759079,,11.92242481,1640.969905,3151.039651
Xinyu,2003,13161,2.306043789,194.7614687,,,120.5620536,,,1084.084897,952.0452012,18.41585745,37.03818161,423.484344,96.04046781,198.399485,,0.440769813,30.1195867,640.2996864
Yingtan,2003,13162,21.87650921,520.3427309,,1.304095776,283.5754377,,,550.1548432,1677.70348,13.0226963,,321.7887897,98.48407381,58.21726542,,0.219487906,24.94011729,393.0287514
Ganzhou,2003,13163,162.1408054,9642.081937,,2.724771238,1049.629293,,,11478.00777,15609.22383,265.3821421,56.4596724,868.0829958,278.7358582,97.85814428,,1.567555578,24.56239072,1231.323282
Yichun,2003,13164,1118.065311,1337.07483,,27.90301182,1667.372949,,,5509.245217,5044.330585,203.4567421,21.2870838,3079.706641,241.6920596,1082.795932,,3.074452703,94.55655696,4365.959315
Shangrao,2003,13165,622.6443084,2741.160513,,9.159762919,1771.804455,,,6199.487357,6814.238465,230.6171097,156.4247859,2009.794237,255.9048521,832.2600328,,0.21802475,950.7962554,3072.671379
Ji'an,2003,13166,357.817213,3624.325197,,15.82274131,3111.626122,,,8792.60492,6315.727761,337.2019328,48.96010646,1723.419274,169.1734856,210.4614364,,4.877940703,146.9263527,2271.082643
Fuzhou,2003,13167,33.47447672,2507.138079,,33.96272811,1660.373417,,,7380.029369,4714.882447,128.238273,28.28386198,924.9512107,164.0050407,766.5860332,,,89.49058686,1819.775517
Hohhot,2003,13191,,,,,0.188949813,,,0.377899625,,15343.77836,6.446841094,1876.874073,221.682394,,,3.561265356,8.722876531,17220.65243
Baotou,2003,13192,,,,,,,,,,25801.2566,0.948921391,1475.615903,424.3588328,,,87.125074,0.568585406,27276.87251
Wuhai,2003,13193,,,,,,,,,,275.4535584,,3.401063788,71.98510147,,,860.9544124,,278.8546222
